package,version,snapshot_time,folder,subfolder
aMNLFA,1.1.1,2021-12-17 00:21:28,pending,NA
BigDataStatMeth,0.99.14,2021-12-17 00:21:28,newbies,NA
christmas,1.1.1,2021-12-17 00:21:28,inspect,NA
CSHShydRology,1.2.0,2021-12-17 00:21:28,newbies,NA
genekitr,0.5.1,2021-12-17 00:21:28,inspect,NA
ghclass,0.2.1,2021-12-17 00:21:28,newbies,NA
glue,1.6.0,2021-12-17 00:21:28,waiting,NA
HCV,1.0.0,2021-12-17 00:21:28,waiting,NA
IDSL.IPA,1.3,2021-12-17 00:21:28,inspect,NA
JSUparameters,1.0.0,2021-12-17 00:21:28,newbies,NA
lrstat,0.1.0,2021-12-17 00:21:28,newbies,NA
nftbart,1.0,2021-12-17 00:21:28,inspect,NA
panelr,0.7.6,2021-12-17 00:21:28,inspect,NA
pcatsAPIclientR,1.0.0,2021-12-17 00:21:28,newbies,NA
PRSPGx,0.1.10,2021-12-17 00:21:28,publish,NA
QuantileGH,0.1.0,2021-12-17 00:21:28,newbies,NA
sfnetworks,0.5.4,2021-12-17 00:21:28,inspect,NA
tfhub,0.8.1,2021-12-17 00:21:28,waiting,NA
vannstats,1.0.12.16,2021-12-17 00:21:28,inspect,NA
