package,version,snapshot_time,folder,subfolder
act,1.0.1,2021-02-16 17:19:27,waiting,NA
augmentedRCBD,0.1.4,2021-02-16 17:19:27,newbies,NA
BestTransform,0.1.0,2021-02-16 17:19:27,newbies,NA
bigreadr,0.2.1,2021-02-16 17:19:27,waiting,NA
bigreadr,0.2.2,2021-02-16 17:19:27,waiting,NA
blaster,1.0.1,2021-02-16 17:19:27,pending,NA
Boom,0.9.7,2021-02-16 17:19:27,waiting,NA
bpcs,1.1.0,2021-02-16 17:19:27,waiting,NA
caliver,2.0.0,2021-02-16 17:19:27,pretest,NA
CDFt,1.2,2021-02-16 17:19:27,inspect,NA
cli,2.3.1,2021-02-16 17:19:27,waiting,NA
cmaRs,0.1.0,2021-02-16 17:19:27,newbies,NA
cmsafops,1.1.0,2021-02-16 17:19:27,inspect,NA
conos,1.4.0,2021-02-16 17:19:27,pretest,NA
CoxICPen,1.0.0,2021-02-16 17:19:27,inspect,NA
CTD,1.00.0,2021-02-16 17:19:27,waiting,NA
ddsPLS,1.2.2,2021-02-16 17:19:27,inspect,NA
deldir,0.2-10,2021-02-16 17:19:27,inspect,NA
dfphase1,1.1.2,2021-02-16 17:19:27,inspect,NA
dipm,1.0,2021-02-16 17:19:27,human,JH
DMTL,0.1.2,2021-02-16 17:19:27,newbies,NA
dotwhisker,0.6.0,2021-02-16 17:19:27,waiting,NA
drhutools,0.1.0,2021-02-16 17:19:27,newbies,NA
Ecume,0.9.0,2021-02-16 17:19:27,newbies,NA
featureflag,0.1.0,2021-02-16 17:19:27,human,JH
GeodesiCL,1.0.0,2021-02-16 17:19:27,waiting,NA
germinationmetrics,0.1.5,2021-02-16 17:19:27,pending,NA
glmBfp,0.0-61,2021-02-16 17:19:27,pending,NA
gnomonicM,1.0.1,2021-02-16 17:19:27,inspect,NA
GWmodel,2.2-4,2021-02-16 17:19:27,pending,NA
hermiter,2.0.3,2021-02-16 17:19:27,waiting,NA
ICBioMark,0.1.0,2021-02-16 17:19:27,newbies,NA
ICtest,0.3-3,2021-02-16 17:19:27,waiting,NA
imager,0.42.7,2021-02-16 17:19:27,waiting,NA
IPWpn,0.1.0,2021-02-16 17:19:27,newbies,NA
kuniezu,0.1.2,2021-02-16 17:19:27,waiting,NA
ldsep,2.0.2,2021-02-16 17:19:27,pending,NA
lillies,0.2.9,2021-02-16 17:19:27,pretest,NA
lvmisc,0.1.0,2021-02-16 17:19:27,newbies,NA
manymodelr,0.3.5,2021-02-16 17:19:27,inspect,NA
matrixprofiler,0.1.3,2021-02-16 17:19:27,pending,NA
mcwr,1.0.0,2021-02-16 17:19:27,newbies,NA
mdgc,0.1.1,2021-02-16 17:19:27,newbies,NA
memofunc,1.0.1,2021-02-16 17:19:27,newbies,NA
MetaLandSim,1.0.8,2021-02-16 17:19:27,inspect,NA
metapack,0.1.0,2021-02-16 17:19:27,newbies,NA
mfaces,0.1-2,2021-02-16 17:19:27,newbies,NA
MNB,1.0.0,2021-02-16 17:19:27,newbies,NA
MonoPhy,1.3,2021-02-16 17:19:27,newbies,NA
netseg,1.0-0,2021-02-16 17:19:27,human,JH
NetworkExtinction,0.2.1,2021-02-16 17:19:27,inspect,NA
neutralitytestr,0.0.3,2021-02-16 17:19:27,inspect,NA
nevada,0.1.0,2021-02-16 17:19:27,newbies,NA
novelforestSG,1.2.0,2021-02-16 17:19:27,newbies,NA
OpenABMCovid19,0.3,2021-02-16 17:19:27,newbies,NA
OpenMx,2.19.1,2021-02-16 17:19:27,waiting,NA
PERMANOVA,0.1.0,2021-02-16 17:19:27,newbies,NA
PGRdup,0.2.3.7,2021-02-16 17:19:27,inspect,NA
phangorn,2.6.2,2021-02-16 17:19:27,waiting,NA
pharmaRTF,0.1.2,2021-02-16 17:19:27,newbies,NA
ppendemic,0.1.0,2021-02-16 17:19:27,newbies,NA
prisonbrief,0.1.2,2021-02-16 17:19:27,inspect,NA
ProcData,0.3.0,2021-02-16 17:19:27,inspect,NA
pubh,1.1.20,2021-02-16 17:19:27,newbies,NA
puls,0.1.2,2021-02-16 17:19:27,waiting,NA
raveio,0.0.4,2021-02-16 17:19:27,pending,NA
rBDAT,0.9.5,2021-02-16 17:19:27,newbies,NA
reproducible,1.2.5,2021-02-16 17:19:27,waiting,NA
Rfmtool,4.1.0,2021-02-16 17:19:27,inspect,NA
rkeops,1.4.2,2021-02-16 17:19:27,inspect,NA
rKOMICS,1.0,2021-02-16 17:19:27,newbies,NA
ROCket,1.0.1,2021-02-16 17:19:27,pending,NA
RxODE,1.0.3,2021-02-16 17:19:27,pending,NA
sdcLog,0.2.0,2021-02-16 17:19:27,inspect,NA
sentometrics,0.8.3,2021-02-16 17:19:27,inspect,NA
shinysurveys,0.1.2,2021-02-16 17:19:27,inspect,NA
slgf,0.1.0,2021-02-16 17:19:27,newbies,NA
