package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-11-22 08:26:19,pending,NA
cesR,0.1.0,2021-11-22 08:26:19,newbies,NA
cgrcusum,0.1.0,2021-11-22 08:26:19,newbies,NA
clustra,0.1.5,2021-11-22 08:26:19,newbies,NA
dagwood,0.1.1,2021-11-22 08:26:19,newbies,NA
dietr,1.1.2,2021-11-22 08:26:19,inspect,NA
dlookr,0.5.2,2021-11-22 08:26:19,waiting,NA
dnapath,0.6.10,2021-11-22 08:26:19,newbies,NA
EpiSignalDetection,0.1.2,2021-11-22 08:26:19,pending,NA
Eunomia,1.0.2,2021-11-22 08:26:19,pending,NA
fabisearch,0.0.3.9,2021-11-22 08:26:19,inspect,NA
gbmt,0.1.1,2021-11-22 08:26:19,newbies,NA
gggrid,0.1-1,2021-11-22 08:26:19,newbies,NA
GhostKnockoff,0.1.0,2021-11-22 08:26:19,newbies,NA
git2r,0.29.0,2021-11-22 08:26:19,publish,NA
glinvci,1.1.14,2021-11-22 08:26:19,newbies,NA
groupTesting,1.0.0,2021-11-22 08:26:19,newbies,NA
libproj,8.1.0-2,2021-11-22 08:26:19,pending,NA
magi,1.1.1,2021-11-22 08:26:19,pending,NA
MethodCompare,0.1.1,2021-11-22 08:26:19,publish,NA
mindr,1.3.2,2021-11-22 08:26:19,inspect,NA
MorphoTools2,0.9.0,2021-11-22 08:26:19,newbies,NA
ncdf4,1.18,2021-11-22 08:26:19,inspect,NA
nimbleAPT,1.0.4,2021-11-22 08:26:19,newbies,NA
nonparametric.bayes,0.0.1,2021-11-22 08:26:19,newbies,NA
nphPower,1.0.0,2021-11-22 08:26:19,newbies,NA
partyvoter,0.1,2021-11-22 08:26:19,newbies,NA
PEkit,1.0.0.1000,2021-11-22 08:26:19,newbies,NA
phylosamp,0.1.6,2021-11-22 08:26:19,newbies,NA
pvLRT,0.2.1,2021-11-22 08:26:19,newbies,NA
PWFSLSmoke,1.2.117,2021-11-22 08:26:19,inspect,NA
radiant.model,1.4.2,2021-11-22 08:26:19,inspect,NA
RandomFieldsUtils,1.0.12,2021-11-22 08:26:19,pending,NA
RCzechia,1.8.6,2021-11-22 08:26:19,pending,NA
rflsgen,0.1.0,2021-11-22 08:26:19,inspect,NA
rio,0.5.29,2021-11-22 08:26:19,pending,NA
RMVL,0.0.3.3,2021-11-22 08:26:19,pending,NA
rnmamod,0.1.0,2021-11-22 08:26:19,newbies,NA
schtools,0.1.0,2021-11-22 08:26:19,newbies,NA
SIRmcmc,1.1,2021-11-22 08:26:19,newbies,NA
SKNN,1.0,2021-11-22 08:26:19,newbies,NA
soilphysics,4.1,2021-11-22 08:26:19,newbies,NA
stacomiR,0.6.0,2021-11-22 08:26:19,newbies,NA
stan4bart,0.0-1,2021-11-22 08:26:19,newbies,NA
stepgbm,1.0.0,2021-11-22 08:26:19,inspect,NA
supc,0.2.6.1,2021-11-22 08:26:19,newbies,NA
survival666,0.1,2021-11-22 08:26:19,newbies,NA
SWTools,0.2.1.0,2021-11-22 08:26:19,human,UL
tabbycat,0.17.0,2021-11-22 08:26:19,newbies,NA
taxadb,0.1.4,2021-11-22 08:26:19,pending,NA
tetragon,1.0.0,2021-11-22 08:26:19,newbies,NA
torch,0.6.1,2021-11-22 08:26:19,pending,NA
tsentiment,1.0.2,2021-11-22 08:26:19,pending,NA
tukeyedar,0.1.0,2021-11-22 08:26:19,newbies,NA
whomds,1.0.0,2021-11-22 08:26:19,newbies,NA
