package,version,snapshot_time,folder,subfolder
autoharp,0.0.6,2021-04-30 15:31:55,pending,NA
bayesZIB,0.0.1,2021-04-30 15:31:55,pretest,NA
bfast,1.6.0,2021-04-30 15:31:55,waiting,NA
curl,4.3.1,2021-04-30 15:31:55,recheck,NA
dplyr,1.0.6,2021-04-30 15:31:55,recheck,NA
eatATA,0.11.2,2021-04-30 15:31:55,pending,NA
ecpc,2.0,2021-04-30 15:31:55,pretest,NA
genderBR,1.1.2,2021-04-30 15:31:55,pretest,NA
GeodesiCL,1.0.0,2021-04-30 15:31:55,waiting,NA
geouy,0.2.4,2021-04-30 15:31:55,inspect,NA
ggstream,0.1.0,2021-04-30 15:31:55,pretest,NA
greeks,0.0.1,2021-04-30 15:31:55,pretest,NA
httk,2.0.4,2021-04-30 15:31:55,pretest,NA
lme4,1.1-27,2021-04-30 15:31:55,waiting,NA
Matrix,1.3-3,2021-04-30 15:31:55,waiting,NA
mixggm,1.0.1,2021-04-30 15:31:55,pending,NA
proxyC,0.2.0,2021-04-30 15:31:55,waiting,NA
R.cache,0.15.0,2021-04-30 15:31:55,waiting,NA
RcppParallel,5.1.3,2021-04-30 15:31:55,pending,NA
redist,3.0.6,2021-04-30 15:31:55,pending,NA
reticulate,1.20,2021-04-30 15:31:55,pending,NA
rlang,0.4.11,2021-04-30 15:31:55,waiting,NA
rprev,1.0.5,2021-04-30 15:31:55,inspect,NA
sequoia,2.3.3,2021-04-30 15:31:55,pending,NA
settings,0.2.6,2021-04-30 15:31:55,waiting,NA
simplevis,3.0.0,2021-04-30 15:31:55,pretest,NA
SubtypeDrug,0.1.5,2021-04-30 15:31:55,inspect,NA
TCIU,1.2.0,2021-04-30 15:31:55,pretest,NA
thunder,0.0.20,2021-04-30 15:31:55,inspect,NA
timsr,0.0.2,2021-04-30 15:31:55,inspect,NA
