package,version,snapshot_time,folder,subfolder
admiral.test,0.1.0,2022-02-11 18:19:48,newbies,NA
aMNLFA,1.1.2,2022-02-11 18:19:48,pending,NA
audubon,0.1.0,2022-02-11 18:19:48,newbies,NA
BigDataStatMeth,0.99.27,2022-02-11 18:19:48,pending,NA
cassowaryr,1.0.1,2022-02-11 18:19:48,waiting,NA
cli,3.2.0,2022-02-11 18:19:48,recheck,NA
CohortPlat,1.0.5,2022-02-11 18:19:48,waiting,NA
crayon,1.5.0,2022-02-11 18:19:48,waiting,NA
deltaccd,1.0.2,2022-02-11 18:19:48,newbies,NA
epidm,1.0.0,2022-02-11 18:19:48,newbies,NA
FastJM,1.1.1,2022-02-11 18:19:48,pending,NA
FCO,0.7.2,2022-02-11 18:19:48,newbies,NA
fido,1.0.0,2022-02-11 18:19:48,inspect,NA
geobr,1.6.6,2022-02-11 18:19:48,waiting,NA
glottospace,0.0.101,2022-02-11 18:19:48,newbies,NA
icesDatsu,1.0.0,2022-02-11 18:19:48,newbies,NA
IGoRRR,0.2.0,2022-02-11 18:19:48,newbies,NA
iq,1.9.2,2022-02-11 18:19:48,inspect,NA
Landmarking,1.0.0,2022-02-11 18:19:48,pretest,NA
libproj,8.2.1-1,2022-02-11 18:19:48,pending,NA
MALDIrppa,1.1.0,2022-02-11 18:19:48,pending,NA
MFO,0.1.0,2022-02-11 18:19:48,newbies,NA
mvabund,4.2.1,2022-02-11 18:19:48,waiting,NA
r4googleads,0.1,2022-02-11 18:19:48,pretest,NA
randomForestSRC,3.0.1,2022-02-11 18:19:48,waiting,NA
rankFD,0.1.1,2022-02-11 18:19:48,inspect,NA
rsat,0.1.18,2022-02-11 18:19:48,pending,NA
starvz,0.7.1,2022-02-11 18:19:48,inspect,NA
VGAM,1.1-6,2022-02-11 18:19:48,waiting,NA
wINEQ,1.0.1,2022-02-11 18:19:48,newbies,NA
