package,version,snapshot_time,folder,subfolder,submission_time
arcpullr,0.2.3,2022-03-09 09:24:42,newbies,NA,2022-03-08 19:23:00
AZIAD,0.0.1,2022-03-09 09:24:42,human,GS,2022-03-06 21:29:00
BBmisc,1.12,2022-03-09 09:24:42,waiting,NA,2022-03-04 14:28:00
BCDAG,1.0.0,2022-03-09 09:24:42,human,GS,2022-03-07 15:23:00
BISdata,0.1-1,2022-03-09 09:24:42,human,GS,2022-03-07 13:56:00
BoutrosLab.plotting.general,7.0.0,2022-03-09 09:24:42,waiting,NA,2022-02-17 13:59:00
causalOT,0.1,2022-03-09 09:24:42,human,GS,2022-03-07 04:49:00
ConnectednessApproach,0.1.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 07:39:00
ConvertPar,0.1,2022-03-09 09:24:42,human,GS,2022-03-07 10:58:00
cpfa,1.0-0,2022-03-09 09:24:42,newbies,NA,2022-03-08 19:59:00
ctbi,1.0.1,2022-03-09 09:24:42,newbies,NA,2022-03-08 11:09:00
disprose,0.1.6,2022-03-09 09:24:42,waiting,NA,2022-03-07 01:30:00
dtts,0.1.0,2022-03-09 09:24:42,human,GS,2022-03-07 01:56:00
evd,2.3-4,2022-03-09 09:24:42,pretest,NA,2022-03-09 05:14:00
ExactMed,0.1.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 14:28:00
FAVAR,0.1.1,2022-03-09 09:24:42,waiting,NA,2022-02-17 00:50:00
FlywayNet,0.1.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 12:56:00
geobr,1.6.6,2022-03-09 09:24:42,waiting,NA,2022-02-04 14:04:00
glmnet,4.1-4,2022-03-09 09:24:42,recheck,NA,2022-03-09 00:25:00
glmnetExt,0.1.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 08:00:00
guaguas,0.3.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 01:01:00
HCTDesign,0.7.0,2022-03-09 09:24:42,newbies,NA,2022-03-09 00:26:00
IDConverter,0.2.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 14:09:00
IDSL.MXP,1.0,2022-03-09 09:24:42,human,GS,2022-03-07 01:08:00
leidenbase,0.1.9,2022-03-09 09:24:42,waiting,NA,2022-02-23 18:13:00
LoBrA,1.0,2022-03-09 09:24:42,newbies,NA,2022-03-07 20:53:00
LSWPlib,0.1.0,2022-03-09 09:24:42,publish,NA,2022-03-06 20:32:00
mark,0.5.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 04:07:00
meltt,0.4.2,2022-03-09 09:24:42,waiting,NA,2022-03-07 10:18:00
MHDA,1.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 13:49:00
MSclust,1.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 21:54:00
mvgb,0.0.1,2022-03-09 09:24:42,pretest,NA,2022-03-09 01:42:00
nparMD,0.2.1,2022-03-09 09:24:42,pretest,NA,2022-03-09 07:54:00
ollg,1.0.0,2022-03-09 09:24:42,human,GS,2022-03-07 08:43:00
OpenMx,2.20.6,2022-03-09 09:24:42,waiting,NA,2022-02-21 16:53:00
ordinalbayes,0.1.0,2022-03-09 09:24:42,newbies,NA,2022-03-07 20:10:00
owidR,1.2.0,2022-03-09 09:24:42,waiting,NA,2022-03-08 19:40:00
parameters,0.17.0,2022-03-09 09:24:42,waiting,NA,2022-03-07 19:23:00
parsnip,0.2.0,2022-03-09 09:24:42,waiting,NA,2022-02-25 02:58:00
pop.wolf,0.2,2022-03-09 09:24:42,human,GS,2022-03-07 16:41:00
population,0.3,2022-03-09 09:24:42,human,GS,2022-03-07 17:57:00
PSGD,1.0.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 03:37:00
QI,0.1.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 11:13:00
quantCurves,1.0.0,2022-03-09 09:24:42,human,GS,2022-03-06 22:43:00
rankFD,0.1.1,2022-03-09 09:24:42,inspect,NA,2022-02-10 21:17:00
rbedrock,0.2.0,2022-03-09 09:24:42,waiting,NA,2022-03-08 23:50:00
remiod,1.0.0,2022-03-09 09:24:42,newbies,NA,2022-03-09 00:08:00
Rforestry,0.9.0.95,2022-03-09 09:24:42,pretest,NA,2022-03-09 06:48:00
riskRegression,2022.03.08,2022-03-09 09:24:42,pretest,NA,2022-03-09 07:53:00
RSDK,1.0.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 07:13:00
rwicc,0.1.3,2022-03-09 09:24:42,pretest,NA,2022-03-09 01:24:00
saeHB.gpois,0.1.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 04:43:00
screp,1.0.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 04:24:00
sentiment.ai,0.1.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 05:21:00
ShinyDemo,0.9.0,2022-03-09 09:24:42,newbies,NA,2022-03-08 12:56:00
sigminer,2.1.3,2022-03-09 09:24:42,pretest,NA,2022-03-09 07:03:00
siren,1.0.1,2022-03-09 09:24:42,newbies,NA,2022-03-08 11:36:00
socialrisk,0.5.0,2022-03-09 09:24:42,pretest,NA,2022-03-09 05:07:00
spfilteR,1.1.4,2022-03-09 09:24:42,pending,NA,2022-02-19 15:44:00
spinifex,0.3.5,2022-03-09 09:24:42,pretest,NA,2022-03-09 02:26:00
sumFREGAT,1.2.3,2022-03-09 09:24:42,pretest,NA,2022-03-09 05:13:00
TDA,1.8.6,2022-03-09 09:24:42,waiting,NA,2022-02-28 14:47:00
templateICAr,0.3.1,2022-03-09 09:24:42,newbies,NA,2022-03-08 14:09:00
udunits2,0.13.3,2022-03-09 09:24:42,waiting,NA,2022-02-17 04:34:00
