package,version,snapshot_time,folder,subfolder
aRtsy,0.1.1,2021-08-25 12:27:12,pending,NA
BIRDS,0.2.2,2021-08-25 12:27:12,pending,NA
bnpsd,1.3.13,2021-08-25 12:27:12,pending,NA
bootf2,0.4.1,2021-08-25 12:27:12,pending,NA
brolgar,0.1.2,2021-08-25 12:27:12,pending,NA
bumbl,1.0.1,2021-08-25 12:27:12,pending,NA
cleanTS,0.1.0,2021-08-25 12:27:12,newbies,NA
DataGraph,1.2.5,2021-08-25 12:27:12,pending,NA
datasailr,0.8.9,2021-08-25 12:27:12,pending,NA
DCSmooth,1.0.2,2021-08-25 12:27:12,pending,NA
dsb,0.2.0,2021-08-25 12:27:12,inspect,NA
duckdb,0.2.8-2,2021-08-25 12:27:12,pending,NA
forestplot,2.0.1,2021-08-25 12:27:12,pending,NA
glmmTMB,1.1.2.2,2021-08-25 12:27:12,waiting,NA
gtfs2gps,1.5-1,2021-08-25 12:27:12,pending,NA
HDBRR,1.1.4,2021-08-25 12:27:12,waiting,NA
hdf5r,1.3.4,2021-08-25 12:27:12,pending,NA
htmltools,0.5.2,2021-08-25 12:27:12,pending,NA
ibdreg,0.3.4,2021-08-25 12:27:12,pending,NA
IPDFileCheck,0.7.4,2021-08-25 12:27:12,waiting,NA
kdtools,0.5.2,2021-08-25 12:27:12,pending,NA
lares,5.0.2,2021-08-25 12:27:12,inspect,NA
latentcor,1.0.0,2021-08-25 12:27:12,newbies,NA
libproj,8.1.0-1,2021-08-25 12:27:12,pending,NA
magi,1.0.1,2021-08-25 12:27:12,pending,NA
matrixdist,1.1.3,2021-08-25 12:27:12,pending,NA
NonpModelCheck,4.1,2021-08-25 12:27:12,pending,NA
OpenMx,2.19.7,2021-08-25 12:27:12,pending,NA
PH1XBAR,0.9.3,2021-08-25 12:27:12,newbies,NA
rpact,3.1.1,2021-08-25 12:27:12,inspect,NA
sphunif,1.0.0,2021-08-25 12:27:12,newbies,NA
stratEst,1.1.1,2021-08-25 12:27:12,pending,NA
stringi,1.7.4,2021-08-25 12:27:12,pending,NA
SWTools,0.2.1.0,2021-08-25 12:27:12,human,UL
tidyseurat,0.2.7,2021-08-25 12:27:12,pending,NA
transfR,0.1.0,2021-08-25 12:27:12,newbies,NA
vapour,0.8.0,2021-08-25 12:27:12,pending,NA
