package,version,snapshot_time,folder,subfolder
ADMUR,1.0.0,2020-11-12 19:12:44,newbies,NA
ahptopsis2n,0.1.0,2020-11-12 19:12:44,newbies,NA
akiFlagger,0.1.0,2020-11-12 19:12:44,newbies,NA
Bayesrel,0.7.0.1,2020-11-12 19:12:44,inspect,NA
Bergm,5.0.2,2020-11-12 19:12:44,inspect,NA
BGVAR,2.1.4,2020-11-12 19:12:44,inspect,NA
bigsnpr,1.5.3,2020-11-12 19:12:44,waiting,NA
CancerGram,1.0.0,2020-11-12 19:12:44,inspect,NA
CatDataAnalysis,0.1-3,2020-11-12 19:12:44,inspect,NA
CatReg,2.0.1,2020-11-12 19:12:44,pending,NA
CGPfunctions,0.6.3,2020-11-12 19:12:44,inspect,NA
cinaR,0.1.0,2020-11-12 19:12:44,newbies,NA
clubSandwich,0.5.2,2020-11-12 19:12:44,inspect,NA
dashCoreComponents,1.13.0,2020-11-12 19:12:44,waiting,NA
dashTable,4.11.0,2020-11-12 19:12:44,waiting,NA
DatabaseConnectorJars,1.2.0,2020-11-12 19:12:44,inspect,NA
DataExplorer,0.8.2,2020-11-12 19:12:44,waiting,NA
dexter,1.0.9,2020-11-12 19:12:44,inspect,NA
dotgen,0.1.0,2020-11-12 19:12:44,newbies,NA
dragracer,0.1.4,2020-11-12 19:12:44,inspect,NA
driveR,0.1.1,2020-11-12 19:12:44,inspect,NA
envi,0.1.1,2020-11-12 19:12:44,newbies,NA
EpiBibR,0.1.0,2020-11-12 19:12:44,newbies,NA
EvidenceSynthesis,0.2.0,2020-11-12 19:12:44,newbies,NA
EwR,1.1,2020-11-12 19:12:44,inspect,NA
fANCOVA,0.6-1,2020-11-12 19:12:44,waiting,NA
FAOSTAT,2.2.1,2020-11-12 19:12:44,inspect,NA
fastDummies,1.6.3,2020-11-12 19:12:44,waiting,NA
FDRestimation,1.0.0,2020-11-12 19:12:44,newbies,NA
FFTrees,1.6.0,2020-11-12 19:12:44,newbies,NA
fredr,2.0.0,2020-11-12 19:12:44,newbies,NA
fsn,0.1,2020-11-12 19:12:44,newbies,NA
functClust,0.1.6,2020-11-12 19:12:44,newbies,NA
gamlss.mx,6.0-0,2020-11-12 19:12:44,newbies,NA
geneExpressionFromGEO,0.2,2020-11-12 19:12:44,newbies,NA
geogenr,1.0.0,2020-11-12 19:12:44,newbies,NA
getDTeval,0.0.1,2020-11-12 19:12:44,newbies,NA
giscoR,0.2.0,2020-11-12 19:12:44,inspect,NA
GMZTests,0.1.3,2020-11-12 19:12:44,newbies,NA
groupedSurv,1.0.4.2,2020-11-12 19:12:44,waiting,NA
IMEC,0.2.0,2020-11-12 19:12:44,newbies,NA
intcensROC,0.1.2,2020-11-12 19:12:44,waiting,NA
IRSF,1.0.3,2020-11-12 19:12:44,newbies,NA
joinet,0.0.6,2020-11-12 19:12:44,inspect,NA
jti,0.5.1,2020-11-12 19:12:44,newbies,NA
kibior,0.1.0,2020-11-12 19:12:44,newbies,NA
kofdata,0.1.4,2020-11-12 19:12:44,newbies,NA
lazysf,0.1.0,2020-11-12 19:12:44,newbies,NA
ldsep,1.1.0,2020-11-12 19:12:44,pending,NA
libproj,7.1.0-3,2020-11-12 19:12:44,pending,NA
lubridate,1.7.9.2,2020-11-12 19:12:44,waiting,NA
magrittr,2.0.0,2020-11-12 19:12:44,inspect,NA
magrittr,2.0.0,2020-11-12 19:12:44,waiting,NA
maGUI,3.0,2020-11-12 19:12:44,newbies,NA
marmap,1.0.5,2020-11-12 19:12:44,inspect,NA
MatchIt,4.0.0,2020-11-12 19:12:44,waiting,NA
matuR,0.0.1.0,2020-11-12 19:12:44,newbies,NA
mcbette,1.12,2020-11-12 19:12:44,newbies,NA
MCMChybridGP,5.3,2020-11-12 19:12:44,newbies,NA
MCMChybridGP,5.4,2020-11-12 19:12:44,newbies,NA
MetaIntegration,0.1.1,2020-11-12 19:12:44,newbies,NA
MetaSKAT,0.81,2020-11-12 19:12:44,newbies,NA
mice,3.12.0,2020-11-12 19:12:44,waiting,NA
mixComp,0.1-1,2020-11-12 19:12:44,newbies,NA
ML2Pvae,1.0.0,2020-11-12 19:12:44,newbies,NA
mully,2.1.25,2020-11-12 19:12:44,newbies,NA
multcomp,1.4-15,2020-11-12 19:12:44,waiting,NA
N2R,0.1.1,2020-11-12 19:12:44,pending,NA
NADIA,0.4.0,2020-11-12 19:12:44,newbies,NA
netmhc2pan,1.3.1,2020-11-12 19:12:44,inspect,NA
NeuralSens,0.2.2,2020-11-12 19:12:44,newbies,NA
nlrx,0.4.2,2020-11-12 19:12:44,inspect,NA
outsider,0.1.1,2020-11-12 19:12:44,human,JH
pencal,0.0.1,2020-11-12 19:12:44,newbies,NA
phillydaodata,1.0.0,2020-11-12 19:12:44,newbies,NA
piton,1.0.0,2020-11-12 19:12:44,waiting,NA
PivotalR,0.1.18.4,2020-11-12 19:12:44,inspect,NA
pocketapi,0.1,2020-11-12 19:12:44,newbies,NA
PoSI,1.1,2020-11-12 19:12:44,newbies,NA
potential,0.1.0,2020-11-12 19:12:44,newbies,NA
POV,0.1.4,2020-11-12 19:12:44,newbies,NA
psqn,0.1.3,2020-11-12 19:12:44,pending,NA
PSS.Health,0.1.4,2020-11-12 19:12:44,newbies,NA
PubMedMining,1.0.0,2020-11-12 19:12:44,newbies,NA
Q7,0.1.0,2020-11-12 19:12:44,newbies,NA
quadrupen,0.2-8,2020-11-12 19:12:44,newbies,NA
raster,3.4-5,2020-11-12 19:12:44,waiting,NA
raytracing,0.1.0,2020-11-12 19:12:44,newbies,NA
RCBR,0.5.9,2020-11-12 19:12:44,inspect,NA
RCytoGPS,1.0.0,2020-11-12 19:12:44,newbies,NA
RefManageR,1.3.0,2020-11-12 19:12:44,pending,NA
RGibbsTypePriors,1.0,2020-11-12 19:12:44,newbies,NA
rgl,0.103.2,2020-11-12 19:12:44,pending,NA
rgl,0.103.3,2020-11-12 19:12:44,pending,NA
RPPASPACE,1.0.5,2020-11-12 19:12:44,newbies,NA
RstoxData,1.0.16,2020-11-12 19:12:44,newbies,NA
rstudioapi,0.13,2020-11-12 19:12:44,waiting,NA
rwa,0.0.2,2020-11-12 19:12:44,newbies,NA
sccore,0.1.1,2020-11-12 19:12:44,pending,NA
SCORNET,0.1.0,2020-11-12 19:12:44,publish,NA
sdcLog,0.1.0,2020-11-12 19:12:44,newbies,NA
ShellChron,0.2.7,2020-11-12 19:12:44,newbies,NA
ShinyQuickStarter,1.0.0,2020-11-12 19:12:44,newbies,NA
showtext,0.9-1,2020-11-12 19:12:44,waiting,NA
silicate,0.7.0,2020-11-12 19:12:44,pending,NA
simPop,1.2.1,2020-11-12 19:12:44,inspect,NA
simrec,1.0.0,2020-11-12 19:12:44,newbies,NA
SMDIC,0.1.3,2020-11-12 19:12:44,pending,NA
smerc,1.3.2,2020-11-12 19:12:44,waiting,NA
StatCharrms,0.90.96,2020-11-12 19:12:44,inspect,NA
statGraph,0.4.0,2020-11-12 19:12:44,inspect,NA
survRatio,0.1,2020-11-12 19:12:44,newbies,NA
svgtools,1.0.0,2020-11-12 19:12:44,newbies,NA
sysfonts,0.8.2,2020-11-12 19:12:44,waiting,NA
terra,0.9-6,2020-11-12 19:12:44,inspect,NA
text,0.9.0,2020-11-12 19:12:44,inspect,NA
textrecipes,0.4.0,2020-11-12 19:12:44,pretest,NA
textshaping,0.2.1,2020-11-12 19:12:44,inspect,NA
tidyseurat,0.1.15,2020-11-12 19:12:44,newbies,NA
tipr,0.2.0,2020-11-12 19:12:44,waiting,NA
