package,version,snapshot_time,folder,subfolder
AGHmatrix,2.0.4,2021-09-14 04:32:36,pretest,NA
bayesnec,2.0,2021-09-14 04:32:36,pretest,NA
biosurvey,0.1.0,2021-09-14 04:32:36,newbies,NA
consortr,0.9,2021-09-14 04:32:36,newbies,NA
corto,1.1.7,2021-09-14 04:32:36,pretest,NA
corto,1.1.8,2021-09-14 04:32:36,pretest,NA
cuml,0.2.0,2021-09-14 04:32:36,inspect,NA
dagirlite,0.1.0,2021-09-14 04:32:36,newbies,NA
dataRetrieval,2.7.10,2021-09-14 04:32:36,inspect,NA
dynpred.FGM.Gumbel,0.1.0,2021-09-14 04:32:36,newbies,NA
FAIRmaterials,0.0.2,2021-09-14 04:32:36,newbies,NA
FishPhyloMaker,0.2.0,2021-09-14 04:32:36,pretest,NA
fMRIscrub,0.8.5,2021-09-14 04:32:36,inspect,NA
GENLIB,1.1.3,2021-09-14 04:32:36,newbies,NA
gsl,2.1-7,2021-09-14 04:32:36,inspect,NA
hockeystick,0.6.0,2021-09-14 04:32:36,waiting,NA
IPMbook,0.1.2,2021-09-14 04:32:36,pretest,NA
ipmr,0.0.4,2021-09-14 04:32:36,inspect,NA
isotracer,1.0.3,2021-09-14 04:32:36,pretest,NA
jmvReadWrite,0.2.2,2021-09-14 04:32:36,pending,NA
JustifyAlpha,0.1.1,2021-09-14 04:32:36,inspect,NA
landmap,0.0.12,2021-09-14 04:32:36,inspect,NA
LeafAreaRGB,0.1.0,2021-09-14 04:32:36,newbies,NA
localModel,0.5,2021-09-14 04:32:36,waiting,NA
microSTASIS,0.1.0,2021-09-14 04:32:36,newbies,NA
mikropml,1.1.1,2021-09-14 04:32:36,inspect,NA
mizer,2.3.0.1,2021-09-14 04:32:36,inspect,NA
modeltime,1.0.0,2021-09-14 04:32:36,inspect,NA
multimark,2.1.3,2021-09-14 04:32:36,inspect,NA
PandemicLP,1.1.0,2021-09-14 04:32:36,inspect,NA
papci,0.1.0,2021-09-14 04:32:36,newbies,NA
patentsview,0.3.0,2021-09-14 04:32:36,pretest,NA
ppmSuite,0.1.8,2021-09-14 04:32:36,inspect,NA
psyntur,0.1.0,2021-09-14 04:32:36,newbies,NA
rbioacc,1.0.1,2021-09-14 04:32:36,newbies,NA
redist,3.1.3,2021-09-14 04:32:36,pending,NA
relliptical,0.1.0,2021-09-14 04:32:36,pretest,NA
restatapi,0.11.1,2021-09-14 04:32:36,pending,NA
RFCCA,1.0.5,2021-09-14 04:32:36,inspect,NA
RFpredInterval,1.0.3,2021-09-14 04:32:36,inspect,NA
rigr,1.0.0,2021-09-14 04:32:36,newbies,NA
robcp,0.3.2,2021-09-14 04:32:36,pending,NA
RSocrata,1.7.11-2,2021-09-14 04:32:36,inspect,NA
safetyCharts,0.2.0,2021-09-14 04:32:36,newbies,NA
seqR,1.0.0,2021-09-14 04:32:36,pretest,NA
shiny,1.7.0,2021-09-14 04:32:36,waiting,NA
simfinapi,0.2.1,2021-09-14 04:32:36,inspect,NA
simrel,2.1.0,2021-09-14 04:32:36,newbies,NA
smacpod,2.2.2,2021-09-14 04:32:36,pretest,NA
sregsurvey,0.1.0,2021-09-14 04:32:36,pretest,NA
SWTools,0.2.1.0,2021-09-14 04:32:36,human,UL
tabxplor,1.0.1,2021-09-14 04:32:36,newbies,NA
taxalight,0.1.5,2021-09-14 04:32:36,inspect,NA
tinyarray,2.2.6,2021-09-14 04:32:36,newbies,NA
vroom,1.5.5,2021-09-14 04:32:36,waiting,NA
xfun,0.26,2021-09-14 04:32:36,pretest,NA
