package,version,snapshot_time,folder,subfolder
EigenR,1.1.0,2021-12-22 03:10:31,recheck,NA
fipio,1.1.0,2021-12-22 03:10:31,inspect,NA
freqpcr,0.4.0,2021-12-22 03:10:31,inspect,NA
GE,0.2.3,2021-12-22 03:10:31,pretest,NA
HCV,1.0.0,2021-12-22 03:10:31,waiting,NA
iotables,0.4.7,2021-12-22 03:10:31,inspect,NA
irg,0.1.6,2021-12-22 03:10:31,pretest,NA
lphom,0.3.0-14,2021-12-22 03:10:31,waiting,NA
lrstat,0.1.1,2021-12-22 03:10:31,inspect,NA
MALDIquant,1.21,2021-12-22 03:10:31,recheck,NA
oops,0.1.0,2021-12-22 03:10:31,newbies,NA
PAFit,1.2.4,2021-12-22 03:10:31,inspect,NA
periscope,1.0.1,2021-12-22 03:10:31,inspect,NA
PlaneGeometry,1.3.0,2021-12-22 03:10:31,inspect,NA
PRSPGx,0.1.10,2021-12-22 03:10:31,publish,NA
raster,3.5-11,2021-12-22 03:10:31,recheck,NA
Rbeast,0.9.2,2021-12-22 03:10:31,waiting,NA
rsat,0.1.17,2021-12-22 03:10:31,pending,NA
sequoia,2.3.11,2021-12-22 03:10:31,waiting,NA
shinyjs,2.1.0,2021-12-22 03:10:31,recheck,NA
terra,1.5-5,2021-12-22 03:10:31,recheck,NA
toolStability,0.1.0,2021-12-22 03:10:31,inspect,NA
V8,4.0.0,2021-12-22 03:10:31,recheck,NA
