package,version,snapshot_time,folder,subfolder
albatross,0.3-1,2021-04-01 17:33:47,pending,NA
ald,1.31,2021-04-01 17:33:47,waiting,NA
AsthmaNHANES,1.1.0,2021-04-01 17:33:47,pretest,NA
bayesTFR,7.0-4,2021-04-01 17:33:47,inspect,NA
bitops,1.0-7,2021-04-01 17:33:47,pending,NA
bmggum,0.1.0,2021-04-01 17:33:47,newbies,NA
bootGOF,0.1.0,2021-04-01 17:33:47,pretest,NA
bruceR,0.6.1,2021-04-01 17:33:47,waiting,NA
caROC,0.1.5,2021-04-01 17:33:47,newbies,NA
cif,0.0.9,2021-04-01 17:33:47,newbies,NA
cinaR,0.2.1,2021-04-01 17:33:47,newbies,NA
cinaR,0.2.1,2021-04-01 17:33:47,pending,NA
ConstructionAnalyticsR,0.0.1,2021-04-01 17:33:47,newbies,NA
dartR,1.9.1,2021-04-01 17:33:47,pending,NA
dparser,1.3.1-2,2021-04-01 17:33:47,pending,NA
ENMTools,1.0.3,2021-04-01 17:33:47,newbies,NA
exploratory,0.2.16,2021-04-01 17:33:47,inspect,NA
fddm,0.3-2,2021-04-01 17:33:47,pretest,NA
galah,1.0.0,2021-04-01 17:33:47,newbies,NA
gamlss.lasso,1.0-0,2021-04-01 17:33:47,inspect,NA
GauPro,0.2.4,2021-04-01 17:33:47,inspect,NA
GeodesiCL,1.0.0,2021-04-01 17:33:47,waiting,NA
geomorph,4.0.0,2021-04-01 17:33:47,pretest,NA
GFDsurv,0.0.2,2021-04-01 17:33:47,newbies,NA
gghilbertstrings,0.3.2,2021-04-01 17:33:47,newbies,NA
gRc,0.4.4,2021-04-01 17:33:47,pending,NA
HistDat,0.1.0,2021-04-01 17:33:47,newbies,NA
ICAMS,2.3.10,2021-04-01 17:33:47,pending,NA
joyn,0.0.1,2021-04-01 17:33:47,newbies,NA
kittyR,1.1.0,2021-04-01 17:33:47,pending,NA
L0Learn,2.0.3,2021-04-01 17:33:47,pending,NA
lambdaTS,1.0.1,2021-04-01 17:33:47,waiting,NA
loon.ggplot,1.1.1,2021-04-01 17:33:47,waiting,NA
mcunit,0.3.2,2021-04-01 17:33:47,newbies,NA
metabolighteR,0.1.2,2021-04-01 17:33:47,pending,NA
mrbayes,0.3.0,2021-04-01 17:33:47,pretest,NA
msigdbr,7.3.1,2021-04-01 17:33:47,inspect,NA
muhaz,1.2.6.3,2021-04-01 17:33:47,recheck,NA
multifear,0.1.1,2021-04-01 17:33:47,pretest,NA
odbc,1.3.2,2021-04-01 17:33:47,pretest,NA
PDE,1.2.1,2021-04-01 17:33:47,pretest,NA
PSweight,1.1.4,2021-04-01 17:33:47,pretest,NA
QPmin,0.5-1,2021-04-01 17:33:47,newbies,NA
quanteda,3.0.0,2021-04-01 17:33:47,waiting,NA
rbiorxiv,0.2.1,2021-04-01 17:33:47,pretest,NA
RCMinification,1.0,2021-04-01 17:33:47,newbies,NA
RcppParallel,5.1.1,2021-04-01 17:33:47,pending,NA
rdocsyntax,0.4.0,2021-04-01 17:33:47,newbies,NA
readsparse,0.1.1,2021-04-01 17:33:47,pretest,NA
Rediscover,0.1.0,2021-04-01 17:33:47,newbies,NA
remotes,2.3.0,2021-04-01 17:33:47,inspect,NA
remotes,2.3.0,2021-04-01 17:33:47,pretest,NA
Rforestry,0.9.0.4,2021-04-01 17:33:47,newbies,NA
rTLS,0.2.3.2,2021-04-01 17:33:47,inspect,NA
seminr,2.0.2,2021-04-01 17:33:47,newbies,NA
smcfcs,1.5.0,2021-04-01 17:33:47,pretest,NA
sovereign,1.0.0,2021-04-01 17:33:47,newbies,NA
spatPomp,0.19.0.0,2021-04-01 17:33:47,inspect,NA
stockfish,0.1.2,2021-04-01 17:33:47,pending,NA
SubtypeDrug,0.1.5,2021-04-01 17:33:47,pretest,NA
SuperLearner,2.0-28,2021-04-01 17:33:47,waiting,NA
tfdatasets,2.4.0,2021-04-01 17:33:47,pretest,NA
tsBSS,0.5.7,2021-04-01 17:33:47,pretest,NA
vannstats,1.0.3.27,2021-04-01 17:33:47,newbies,NA
vivid,0.1.0,2021-04-01 17:33:47,newbies,NA
wpa,1.4.1,2021-04-01 17:33:47,newbies,NA
