package,version,snapshot_time,folder,subfolder
bardr,0.0.9,2021-03-23 20:28:22,newbies,NA
basedosdados,0.0.3,2021-03-23 20:28:22,human,JH
CME.assistant,1.1.5,2021-03-23 20:28:22,waiting,NA
ExamPAData,0.2.1,2021-03-23 20:28:22,publish,NA
faux,0.0.1.7,2021-03-23 20:28:22,inspect,NA
GeodesiCL,1.0.0,2021-03-23 20:28:22,waiting,NA
GetDFPData2,0.5,2021-03-23 20:28:22,newbies,NA
gm,1.0.0,2021-03-23 20:28:22,human,JH
i2dash,0.2.3,2021-03-23 20:28:22,inspect,NA
lacunaritycovariance,1.1-1,2021-03-23 20:28:22,inspect,NA
longit,0.1.0,2021-03-23 20:28:22,newbies,NA
loon.ggplot,1.1.1,2021-03-23 20:28:22,waiting,NA
m61r,0.0.1,2021-03-23 20:28:22,newbies,NA
opdisDownsampling,0.1.0,2021-03-23 20:28:22,inspect,NA
opdisDownsampling,0.1.0,2021-03-23 20:28:22,newbies,NA
OpenSpecy,0.8.1,2021-03-23 20:28:22,inspect,NA
pcsstools,0.1.1,2021-03-23 20:28:22,publish,NA
pencal,0.3.2,2021-03-23 20:28:22,waiting,NA
ProcData,0.3.1,2021-03-23 20:28:22,newbies,NA
rADA,1.1.9,2021-03-23 20:28:22,human,JH
rcompendium,0.5.1,2021-03-23 20:28:22,newbies,NA
rosetta,0.3.5,2021-03-23 20:28:22,waiting,NA
RSizeBiased,0.1.0,2021-03-23 20:28:22,newbies,NA
salso,0.2.20,2021-03-23 20:28:22,pending,NA
sapa,2.0-3,2021-03-23 20:28:22,newbies,NA
starvz,0.5.0,2021-03-23 20:28:22,waiting,NA
strucchangeRcpp,1.5-3-1.0.0,2021-03-23 20:28:22,newbies,NA
TAF,4.0.0,2021-03-23 20:28:22,newbies,NA
tidyndr,0.1.0,2021-03-23 20:28:22,human,JH
TREXr,1.0.0,2021-03-23 20:28:22,newbies,NA
