package,version,snapshot_time,folder,subfolder
BEKKs,1.0.0,2022-01-20 10:22:18,pretest,NA
bpAcc,0.0-1,2022-01-20 10:22:18,newbies,NA
cassowaryr,1.0.1,2022-01-20 10:22:18,inspect,NA
chessR,1.5.0,2022-01-20 10:22:18,newbies,NA
CoTiMA,0.5.4,2022-01-20 10:22:18,pretest,NA
cyjShiny,1.0.34,2022-01-20 10:22:18,newbies,NA
doMC,1.3.8,2022-01-20 10:22:18,waiting,NA
doSNOW,1.0.20,2022-01-20 10:22:18,waiting,NA
ecochange,2.4,2022-01-20 10:22:18,inspect,NA
factset.protobuf.stach.v2,1.0.2,2022-01-20 10:22:18,pending,NA
flightsbr,0.0.1,2022-01-20 10:22:18,newbies,NA
foreach,1.5.2,2022-01-20 10:22:18,waiting,NA
glmmPen,1.5.1.8,2022-01-20 10:22:18,newbies,NA
hal9001,0.4.2,2022-01-20 10:22:18,waiting,NA
intensitynet,1.0.0,2022-01-20 10:22:18,newbies,NA
iterators,1.0.14,2022-01-20 10:22:18,waiting,NA
libproj,8.2.1-1,2022-01-20 10:22:18,pending,NA
mappp,1.0.0,2022-01-20 10:22:18,newbies,NA
MatchIt,4.3.3,2022-01-20 10:22:18,waiting,NA
multilinguer,0.2.0,2022-01-20 10:22:18,pending,NA
multilinguer,0.2.1,2022-01-20 10:22:18,pretest,NA
nebula,1.2.0,2022-01-20 10:22:18,newbies,NA
netmap,0.1.0,2022-01-20 10:22:18,newbies,NA
nflplotR,1.0.0,2022-01-20 10:22:18,newbies,NA
nloptr,2.0.0,2022-01-20 10:22:18,waiting,NA
optedr,1.0.1,2022-01-20 10:22:18,pretest,NA
ORKM,0.0.0.3,2022-01-20 10:22:18,newbies,NA
psre,0.1.0,2022-01-20 10:22:18,newbies,NA
quantreg,5.87,2022-01-20 10:22:18,waiting,NA
rccola,1.0.2,2022-01-20 10:22:18,pending,NA
RGENERATEPREC,1.2.9,2022-01-20 10:22:18,waiting,NA
RWsearch,5.0.0,2022-01-20 10:22:18,inspect,NA
sasLM,0.6.5,2022-01-20 10:22:18,pretest,NA
scryr,1.0.0,2022-01-20 10:22:18,publish,NA
subsemble,0.1.0,2022-01-20 10:22:18,pretest,NA
TmCalculator,1.0.2,2022-01-20 10:22:18,waiting,NA
webtools,0.7.9,2022-01-20 10:22:18,waiting,NA
