package,version,snapshot_time,folder,subfolder
abmR,1.0.1,2021-09-15 17:26:39,newbies,NA
AzureAppInsights,0.2.0,2021-09-15 17:26:39,newbies,NA
backbone,1.5.1,2021-09-15 17:26:39,pending,NA
baskexact,0.1.0,2021-09-15 17:26:39,newbies,NA
bpr,1.0.1,2021-09-15 17:26:39,newbies,NA
excursions,2.5.2,2021-09-15 17:26:39,inspect,NA
fsr,1.0.0,2021-09-15 17:26:39,newbies,NA
FuzzyResampling,0.1.0,2021-09-15 17:26:39,newbies,NA
insee,1.1.1,2021-09-15 17:26:39,inspect,NA
jds.rmd,0.3.0,2021-09-15 17:26:39,newbies,NA
mkin,1.0.5,2021-09-15 17:26:39,pretest,NA
mrbayes,0.5.0,2021-09-15 17:26:39,waiting,NA
performance,0.8.0,2021-09-15 17:26:39,waiting,NA
rbioacc,1.0.2,2021-09-15 17:26:39,newbies,NA
RcppCensSpatial,0.1.0,2021-09-15 17:26:39,newbies,NA
rmBayes,0.1.13,2021-09-15 17:26:39,newbies,NA
robcp,0.3.2,2021-09-15 17:26:39,pending,NA
sGBJ,0.1.0,2021-09-15 17:26:39,newbies,NA
shiny,1.7.0,2021-09-15 17:26:39,waiting,NA
simrel,2.1.0,2021-09-15 17:26:39,pending,NA
staggered,1.1,2021-09-15 17:26:39,newbies,NA
StanMoMo,1.0.0,2021-09-15 17:26:39,newbies,NA
starvars,1.1.7,2021-09-15 17:26:39,inspect,NA
stratEst,1.1.2,2021-09-15 17:26:39,newbies,NA
SWTools,0.2.1.0,2021-09-15 17:26:39,human,UL
vars,1.5-5,2021-09-15 17:26:39,inspect,NA
