package,version,snapshot_time,folder,subfolder
aMNLFA,1.1.2,2022-02-02 11:22:38,pending,NA
ATNr,1.0.1,2022-02-02 11:22:38,pretest,NA
atom4R,0.1-1,2022-02-02 11:22:38,pretest,NA
BigDataStatMeth,0.99.26,2022-02-02 11:22:38,pending,NA
cassowaryr,1.0.1,2022-02-02 11:22:38,newbies,NA
cassowaryr,1.0.1,2022-02-02 11:22:38,waiting,NA
collapse,1.7.4,2022-02-02 11:22:38,waiting,NA
doMC,1.3.8,2022-02-02 11:22:38,waiting,NA
doSNOW,1.0.20,2022-02-02 11:22:38,waiting,NA
ecochange,2.4,2022-02-02 11:22:38,waiting,NA
factset.protobuf.stach.v2,1.0.2,2022-02-02 11:22:38,waiting,NA
factset.protobuf.stach.v2,1.0.3,2022-02-02 11:22:38,pending,NA
gamlss,5.4-1,2022-02-02 11:22:38,waiting,NA
impactr,0.4.1,2022-02-02 11:22:38,waiting,NA
inbreedR,0.3.3,2022-02-02 11:22:38,pretest,NA
ipeadatar,0.1.6,2022-02-02 11:22:38,waiting,NA
iterators,1.0.14,2022-02-02 11:22:38,waiting,NA
libproj,8.2.1-1,2022-02-02 11:22:38,pending,NA
LongDat,1.0.1,2022-02-02 11:22:38,pretest,NA
lowpassFilter,1.0-1,2022-02-02 11:22:38,waiting,NA
mstclustering,1.0.0.0,2022-02-02 11:22:38,pretest,NA
multilinguer,0.2.1,2022-02-02 11:22:38,pending,NA
PeakSegDisk,2022.2.1,2022-02-02 11:22:38,inspect,NA
polimetrics,1.2.1.23,2022-02-02 11:22:38,waiting,NA
rankFD,0.1.1,2022-02-02 11:22:38,inspect,NA
rmutil,1.1.7,2022-02-02 11:22:38,pending,NA
rugarch,1.4-7,2022-02-02 11:22:38,pretest,NA
sara4r,0.0.9,2022-02-02 11:22:38,inspect,NA
scINSIGHT,0.1.3,2022-02-02 11:22:38,waiting,NA
SLModels,0.1.1,2022-02-02 11:22:38,pretest,NA
TileManager,0.4.1,2022-02-02 11:22:38,newbies,NA
VGAM,1.1-6,2022-02-02 11:22:38,pretest,NA
VGAMdata,1.1-6,2022-02-02 11:22:38,pretest,NA
x12,1.10.2,2022-02-02 11:22:38,pretest,NA
