package,version,snapshot_time,folder,subfolder
ADMUR,1.0.0,2020-11-11 07:10:28,newbies,NA
ahptopsis2n,0.1.0,2020-11-11 07:10:28,pretest,NA
altfuelr,0.1.0,2020-11-11 07:10:28,newbies,NA
asremlPlus,4.2-25,2020-11-11 07:10:28,inspect,NA
BaseSet,0.0.14,2020-11-11 07:10:28,newbies,NA
bayesGAM,0.0.1,2020-11-11 07:10:28,newbies,NA
BGVAR,2.1.4,2020-11-11 07:10:28,inspect,NA
bigsnpr,1.5.3,2020-11-11 07:10:28,waiting,NA
brxx,0.1.0,2020-11-11 07:10:28,newbies,NA
CancerGram,1.0.0,2020-11-11 07:10:28,inspect,NA
CatReg,2.0.0,2020-11-11 07:10:28,pending,NA
cellWise,2.2.1,2020-11-11 07:10:28,recheck,NA
censo2017,0.1,2020-11-11 07:10:28,newbies,NA
chickn,1.2.2,2020-11-11 07:10:28,newbies,NA
CHNOSZ,1.4.0,2020-11-11 07:10:28,recheck,NA
cinaR,0.1.0,2020-11-11 07:10:28,newbies,NA
ciu,0.1.0,2020-11-11 07:10:28,newbies,NA
ClassDiscovery,3.3.13,2020-11-11 07:10:28,waiting,NA
clubSandwich,0.5.2,2020-11-11 07:10:28,inspect,NA
codebreaker,0.0.2,2020-11-11 07:10:28,newbies,NA
colorspace,2.0-0,2020-11-11 07:10:28,waiting,NA
CTP,2.0.0,2020-11-11 07:10:28,newbies,NA
dae,3.1-32,2020-11-11 07:10:28,recheck,NA
dashCoreComponents,1.13.0,2020-11-11 07:10:28,waiting,NA
dashTable,4.11.0,2020-11-11 07:10:28,waiting,NA
DatabaseConnectorJars,1.2.0,2020-11-11 07:10:28,inspect,NA
DataExplorer,0.8.2,2020-11-11 07:10:28,waiting,NA
dismo,1.3-1,2020-11-11 07:10:28,pretest,NA
eBsc,4.12,2020-11-11 07:10:28,newbies,NA
ecostats,0.1.4,2020-11-11 07:10:28,newbies,NA
envi,0.1.1,2020-11-11 07:10:28,newbies,NA
EpiBibR,0.1.0,2020-11-11 07:10:28,newbies,NA
eva,0.2.6,2020-11-11 07:10:28,newbies,NA
EvidenceSynthesis,0.2.0,2020-11-11 07:10:28,newbies,NA
EwR,1.1,2020-11-11 07:10:28,inspect,NA
ezpickr,2.1.0,2020-11-11 07:10:28,newbies,NA
fastai,2.0.0,2020-11-11 07:10:28,newbies,NA
fastDummies,1.6.3,2020-11-11 07:10:28,waiting,NA
FDRestimation,1.0.0,2020-11-11 07:10:28,newbies,NA
FFTrees,1.6.0,2020-11-11 07:10:28,newbies,NA
fredr,2.0.0,2020-11-11 07:10:28,newbies,NA
geeCRT,0.0.1,2020-11-11 07:10:28,newbies,NA
geneExpressionFromGEO,0.2,2020-11-11 07:10:28,newbies,NA
ggpackets,2.0.0,2020-11-11 07:10:28,newbies,NA
gmgm,1.0.0,2020-11-11 07:10:28,newbies,NA
GMZTests,0.1.3,2020-11-11 07:10:28,newbies,NA
GWSDAT,3.0.5,2020-11-11 07:10:28,waiting,NA
IMEC,0.2.0,2020-11-11 07:10:28,newbies,NA
intensegRid,0.1.0,2020-11-11 07:10:28,newbies,NA
IPDfromKM,0.1.10,2020-11-11 07:10:28,newbies,NA
IRSF,1.0.3,2020-11-11 07:10:28,newbies,NA
joinet,0.0.6,2020-11-11 07:10:28,inspect,NA
jti,0.5.1,2020-11-11 07:10:28,newbies,NA
kibior,0.1.0,2020-11-11 07:10:28,newbies,NA
landmap,0.0.5,2020-11-11 07:10:28,newbies,NA
latrend,1.0.0,2020-11-11 07:10:28,newbies,NA
lazysf,0.1.0,2020-11-11 07:10:28,newbies,NA
ldsep,1.1.0,2020-11-11 07:10:28,pending,NA
leidenAlg,0.1.0,2020-11-11 07:10:28,newbies,NA
libproj,7.1.0-3,2020-11-11 07:10:28,pending,NA
maGUI,3.0,2020-11-11 07:10:28,newbies,NA
marmap,1.0.5,2020-11-11 07:10:28,inspect,NA
MatchIt,4.0.0,2020-11-11 07:10:28,waiting,NA
matuR,0.0.1.0,2020-11-11 07:10:28,newbies,NA
mcbette,1.11,2020-11-11 07:10:28,newbies,NA
MCMChybridGP,5.3,2020-11-11 07:10:28,newbies,NA
