package,version,snapshot_time,folder,subfolder
biogrowth,0.2.1,2021-06-21 21:12:00,waiting,NA
cache,0.0.1,2021-06-21 21:12:00,newbies,NA
cdar,0.0.9,2021-06-21 21:12:00,newbies,NA
codalm,0.1.1,2021-06-21 21:12:00,recheck,NA
fasano.franceschini.test,1.0.0,2021-06-21 21:12:00,newbies,NA
fastLaplace,0.0.1,2021-06-21 21:12:00,newbies,NA
ForestGapR,0.1.2,2021-06-21 21:12:00,newbies,NA
GeoFIS,1.0.1,2021-06-21 21:12:00,pending,NA
holland,0.1.0-6,2021-06-21 21:12:00,newbies,NA
hrqglas,1.0,2021-06-21 21:12:00,newbies,NA
mark,0.1.4,2021-06-21 21:12:00,waiting,NA
meshed,0.1.2,2021-06-21 21:12:00,pending,NA
modelROC,1.0,2021-06-21 21:12:00,newbies,NA
MoEClust,1.4.0,2021-06-21 21:12:00,inspect,NA
nhdplusTools,0.4.2,2021-06-21 21:12:00,newbies,NA
OddsPlotty,1.0.1,2021-06-21 21:12:00,newbies,NA
OenoKPM,0.1.2,2021-06-21 21:12:00,newbies,NA
quickNmix,1.0.3,2021-06-21 21:12:00,newbies,NA
rbioapi,0.7.4,2021-06-21 21:12:00,inspect,NA
regDIF,1.0.0,2021-06-21 21:12:00,newbies,NA
rForest,0.1.3,2021-06-21 21:12:00,newbies,NA
RMVL,0.0.1.0,2021-06-21 21:12:00,newbies,NA
tidytreatment,0.2.0,2021-06-21 21:12:00,newbies,NA
tssim,0.1.6,2021-06-21 21:12:00,newbies,NA
UKB.COVID19,0.1.0,2021-06-21 21:12:00,newbies,NA
