package,version,snapshot_time,folder,subfolder
ape,5.6,2021-12-20 16:22:51,waiting,NA
ascotraceR,0.0.1,2021-12-20 16:22:51,newbies,NA
BayesianReasoning,0.4.0,2021-12-20 16:22:51,inspect,NA
deepdep,0.4.1,2021-12-20 16:22:51,waiting,NA
ebmstate,0.1.3,2021-12-20 16:22:51,pretest,NA
EpiLPS,1.0.1,2021-12-20 16:22:51,newbies,NA
filebin,0.0.5,2021-12-20 16:22:51,newbies,NA
glinvci,1.1.16,2021-12-20 16:22:51,inspect,NA
grantham,0.1.0,2021-12-20 16:22:51,newbies,NA
gremes,0.1.0,2021-12-20 16:22:51,newbies,NA
HazardDiff,0.1.0,2021-12-20 16:22:51,newbies,NA
HCV,1.0.0,2021-12-20 16:22:51,waiting,NA
NicheBarcoding,1.0,2021-12-20 16:22:51,pretest,NA
NMMIPW,0.1.0,2021-12-20 16:22:51,newbies,NA
nsp,1.0.0,2021-12-20 16:22:51,newbies,NA
paleobuddy,1.0.0,2021-12-20 16:22:51,newbies,NA
parzer,0.4.1,2021-12-20 16:22:51,waiting,NA
PRSPGx,0.1.10,2021-12-20 16:22:51,publish,NA
Rbeast,0.9.2,2021-12-20 16:22:51,waiting,NA
segmetric,0.1.0,2021-12-20 16:22:51,newbies,NA
sequoia,2.3.11,2021-12-20 16:22:51,waiting,NA
transfR,0.1.1,2021-12-20 16:22:51,inspect,NA
