package,version,snapshot_time,folder,subfolder
albatross,0.3-1,2021-03-31 14:37:22,pending,NA
ald,1.31,2021-03-31 14:37:22,waiting,NA
aRbs,0.1.2,2021-03-31 14:37:22,inspect,NA
bitops,1.0-7,2021-03-31 14:37:22,pending,NA
bruceR,0.6.1,2021-03-31 14:37:22,waiting,NA
ChineseNames,1.0.0,2021-03-31 14:37:22,newbies,NA
cinaR,0.2.1,2021-03-31 14:37:22,pending,NA
dartR,1.9.1,2021-03-31 14:37:22,pending,NA
DML3,0.1.0,2021-03-31 14:37:22,pretest,NA
dparser,1.3.1-2,2021-03-31 14:37:22,pending,NA
DTwrappers,0.0.1,2021-03-31 14:37:22,newbies,NA
EValue,4.1.2,2021-03-31 14:37:22,inspect,NA
exploratory,0.2.16,2021-03-31 14:37:22,inspect,NA
GeodesiCL,1.0.0,2021-03-31 14:37:22,waiting,NA
gRc,0.4.4,2021-03-31 14:37:22,pending,NA
ICAMS,2.3.10,2021-03-31 14:37:22,pending,NA
L0Learn,2.0.3,2021-03-31 14:37:22,pending,NA
lambdaTS,1.0.1,2021-03-31 14:37:22,waiting,NA
loon.ggplot,1.1.1,2021-03-31 14:37:22,waiting,NA
mapping,1.0,2021-03-31 14:37:22,newbies,NA
metabolighteR,0.1.2,2021-03-31 14:37:22,pending,NA
mobirep,0.2.1,2021-03-31 14:37:22,newbies,NA
mockcpp,0.0.1,2021-03-31 14:37:22,newbies,NA
modeltime.h2o,0.1.1,2021-03-31 14:37:22,newbies,NA
muhaz,1.2.6.3,2021-03-31 14:37:22,waiting,NA
nhdplusTools,0.4.0,2021-03-31 14:37:22,inspect,NA
prioritizr,7.0.1,2021-03-31 14:37:22,publish,NA
ProcData,0.3.2,2021-03-31 14:37:22,inspect,NA
quanteda,3.0.0,2021-03-31 14:37:22,waiting,NA
RcppParallel,5.1.1,2021-03-31 14:37:22,pending,NA
rdecision,1.0.3,2021-03-31 14:37:22,newbies,NA
Rediscover,0.1.0,2021-03-31 14:37:22,pretest,NA
relevance,1.1,2021-03-31 14:37:22,newbies,NA
robcp,0.3.0,2021-03-31 14:37:22,pretest,NA
sapa,2.0-3,2021-03-31 14:37:22,newbies,NA
sasfunclust,1.0.0,2021-03-31 14:37:22,newbies,NA
SBCK,0.3.1,2021-03-31 14:37:22,newbies,NA
selection.index,1.0.0,2021-03-31 14:37:22,newbies,NA
sigminer,2.0.0,2021-03-31 14:37:22,inspect,NA
SoundShape,1.1.0,2021-03-31 14:37:22,pretest,NA
stockfish,0.1.2,2021-03-31 14:37:22,pending,NA
SubtypeDrug,0.1.5,2021-03-31 14:37:22,inspect,NA
tiff,0.1-8,2021-03-31 14:37:22,waiting,NA
