package,version,snapshot_time,folder,subfolder,submission_time
baRulho,1.0.6,2022-03-01 12:17:18,newbies,NA,2022-02-28 16:12:00
BoutrosLab.plotting.general,7.0.0,2022-03-01 12:17:18,waiting,NA,2022-02-17 13:59:00
cjar,0.1.0,2022-03-01 12:17:18,newbies,NA,2022-02-28 20:38:00
CLAST,1.0.0,2022-03-01 12:17:18,newbies,NA,2022-03-01 07:36:00
cpi,0.1.3,2022-03-01 12:17:18,newbies,NA,2022-02-28 11:48:00
dccpp,0.0.2,2022-03-01 12:17:18,newbies,NA,2022-03-01 09:53:00
duckdb,0.3.2-1,2022-03-01 12:17:18,inspect,NA,2022-02-28 10:07:00
ebnm,1.0-3,2022-03-01 12:17:18,newbies,NA,2022-02-28 21:26:00
emIRT,0.0.13,2022-03-01 12:17:18,inspect,NA,2022-03-01 00:36:00
ETC,1.4,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:15:00
FactorsR,1.5,2022-03-01 12:17:18,inspect,NA,2022-02-25 12:19:00
FAMetA,0.1.4,2022-03-01 12:17:18,waiting,NA,2022-02-28 09:17:00
FAVAR,0.1.1,2022-03-01 12:17:18,waiting,NA,2022-02-17 00:50:00
fixest,0.10.3,2022-03-01 12:17:18,pending,NA,2022-02-23 11:53:00
forecasteR,1.1.5,2022-03-01 12:17:18,inspect,NA,2022-02-28 21:22:00
free,1.0.1,2022-03-01 12:17:18,inspect,NA,2022-02-28 21:05:00
fungible,2.0,2022-03-01 12:17:18,waiting,NA,2022-02-28 17:40:00
GenomeAdmixR,2.1.7,2022-03-01 12:17:18,newbies,NA,2022-02-28 09:21:00
geobr,1.6.6,2022-03-01 12:17:18,waiting,NA,2022-02-04 14:04:00
getspanel,0.1.0,2022-03-01 12:17:18,newbies,NA,2022-02-28 20:17:00
ggDoubleHeat,0.1.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 13:46:00
ggpointless,0.0.1,2022-03-01 12:17:18,newbies,NA,2022-03-01 00:57:00
happign,0.1.3,2022-03-01 12:17:18,pending,NA,2022-02-27 15:10:00
hdImpute,0.1.0,2022-03-01 12:17:18,newbies,NA,2022-02-28 21:36:00
leidenbase,0.1.9,2022-03-01 12:17:18,waiting,NA,2022-02-23 18:13:00
maple,0.99.2,2022-03-01 12:17:18,newbies,NA,2022-02-28 17:17:00
MitoHEAR,0.1.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 13:05:00
MTS,1.1.1,2022-03-01 12:17:18,waiting,NA,2022-02-28 18:53:00
Mychisq,0.1.1,2022-03-01 12:17:18,newbies,NA,2022-03-01 05:28:00
ngboostForecast,0.0.2,2022-03-01 12:17:18,newbies,NA,2022-02-27 21:28:00
nhdplusTools,0.5.1,2022-03-01 12:17:18,inspect,NA,2022-03-01 02:18:00
not,1.3,2022-03-01 12:17:18,inspect,NA,2022-02-28 11:52:00
OncoBayes2,0.8-5,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:47:00
opa,0.2.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 22:06:00
OpenMx,2.20.6,2022-03-01 12:17:18,waiting,NA,2022-02-21 16:53:00
OPI,2.10.1,2022-03-01 12:17:18,inspect,NA,2022-02-28 23:40:00
parsnip,0.2.0,2022-03-01 12:17:18,waiting,NA,2022-02-25 02:58:00
PCAmatchR,0.3.2,2022-03-01 12:17:18,inspect,NA,2022-02-28 18:06:00
psrwe,3.1,2022-03-01 12:17:18,inspect,NA,2022-02-28 23:27:00
randomForestSRC,3.0.2,2022-03-01 12:17:18,inspect,NA,2022-02-24 23:49:00
rankFD,0.1.1,2022-03-01 12:17:18,inspect,NA,2022-02-10 21:17:00
rcbalance,1.8.6,2022-03-01 12:17:18,inspect,NA,2022-02-28 21:52:00
RcppRedis,0.2.0,2022-03-01 12:17:18,inspect,NA,2022-02-18 16:21:00
RGCxGC,1.1-2.1,2022-03-01 12:17:18,inspect,NA,2022-02-28 20:31:00
rHL7,1.0.0,2022-03-01 12:17:18,newbies,NA,2022-03-01 08:43:00
RNAseqQC,0.1.0,2022-03-01 12:17:18,newbies,NA,2022-02-28 14:02:00
roadoi,0.7.2,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:51:00
Rodam,0.1.14,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:54:00
RRPP,1.2.1,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:33:00
rsat,0.1.18,2022-03-01 12:17:18,pretest,NA,2022-02-28 13:26:00
saeHB.hnb,0.1.0,2022-03-01 12:17:18,inspect,NA,2022-03-01 05:24:00
saeHB.zinb,0.1.0,2022-03-01 12:17:18,newbies,NA,2022-02-28 16:14:00
spfilteR,1.1.4,2022-03-01 12:17:18,pending,NA,2022-02-19 15:44:00
stepSplitReg,1.0.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 18:07:00
survival,3.3-0,2022-03-01 12:17:18,inspect,NA,2022-02-28 16:55:00
SWMPrExtension,2.1.1,2022-03-01 12:17:18,newbies,NA,2022-02-28 14:47:00
TDA,1.8.6,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:47:00
templateICAr,0.2.2,2022-03-01 12:17:18,inspect,NA,2022-03-01 01:48:00
tgver,0.2.0,2022-03-01 12:17:18,newbies,NA,2022-02-28 14:05:00
tradestatistics,3.0.2,2022-03-01 12:17:18,pending,NA,2022-02-24 17:24:00
transforEmotion,0.0.1,2022-03-01 12:17:18,newbies,NA,2022-02-28 11:25:00
udunits2,0.13.3,2022-03-01 12:17:18,waiting,NA,2022-02-17 04:34:00
wacolors,0.3.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 20:58:00
whatr,1.1.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 16:29:00
wrProteo,1.6.0,2022-03-01 12:17:18,inspect,NA,2022-02-28 14:09:00
WWGbook,1.0.2.9000,2022-03-01 12:17:18,pretest,NA,2022-02-28 13:25:00
WWGbook,1.0.2.9001,2022-03-01 12:17:18,pretest,NA,2022-02-28 13:35:00
xVA,0.8.6,2022-03-01 12:17:18,inspect,NA,2022-02-28 22:48:00
