package,version,snapshot_time,folder,subfolder
acled.api,1.0.5,2020-10-03 15:11:23,inspect,NA
acumos,0.4-1,2020-10-03 15:11:23,newbies,NA
AirSensor,1.0.2,2020-10-03 15:11:23,inspect,NA
altmeta,3.2,2020-10-03 15:11:23,inspect,NA
animalEKF,1.1,2020-10-03 15:11:23,newbies,NA
ausplotsR,1.2,2020-10-03 15:11:23,newbies,NA
BeastJar,1.10.5,2020-10-03 15:11:23,waiting,NA
BetaBit,1.4,2020-10-03 15:11:23,inspect,NA
BioInformaticsDesc,1.0,2020-10-03 15:11:23,inspect,NA
blink,1.1.0,2020-10-03 15:11:23,newbies,NA
clmsapi,0.1.1,2020-10-03 15:11:23,newbies,NA
cmdfun,1.0.2,2020-10-03 15:11:23,newbies,NA
cmsafvis,1.0.0,2020-10-03 15:11:23,newbies,NA
CNAIM,1.0.0,2020-10-03 15:11:23,newbies,NA
comFuncs,0.0.2,2020-10-03 15:11:23,newbies,NA
comsimitv,0.1.2,2020-10-03 15:11:23,newbies,NA
CTD,0.99.8,2020-10-03 15:11:23,newbies,NA
dCUR,1.0.0,2020-10-03 15:11:23,newbies,NA
DEPONS2R,1.0.0,2020-10-03 15:11:23,newbies,NA
EHR,0.3-1,2020-10-03 15:11:23,newbies,NA
eicm,1.0.1,2020-10-03 15:11:23,pending,NA
FunWithNumbers,1.0,2020-10-03 15:11:23,newbies,NA
fxTWAPLS,0.0.1,2020-10-03 15:11:23,newbies,NA
GenHMM1d,0.1.0,2020-10-03 15:11:23,newbies,NA
gglm,0.1.0,2020-10-03 15:11:23,newbies,NA
gmGeostats,0.10-7,2020-10-03 15:11:23,pending,NA
groundhog,1.0.0,2020-10-03 15:11:23,newbies,NA
hdiVAR,1.0.1,2020-10-03 15:11:23,newbies,NA
hesim,0.4.1,2020-10-03 15:11:23,pending,NA
ipmisc,4.0.0,2020-10-03 15:11:23,waiting,NA
irt,0.1.2,2020-10-03 15:11:23,pending,NA
lhs,1.1.1,2020-10-03 15:11:23,pending,NA
LimnoPalettes,0.1.0,2020-10-03 15:11:23,newbies,NA
lingtypology,1.1.4,2020-10-03 15:11:23,inspect,NA
lucas,1.0,2020-10-03 15:11:23,newbies,NA
mapboxapi,0.2,2020-10-03 15:11:23,newbies,NA
marmap,1.0.5,2020-10-03 15:11:23,inspect,NA
mixIndependR,0.2.3,2020-10-03 15:11:23,waiting,NA
mlr3hyperband,0.1.0,2020-10-03 15:11:23,waiting,NA
mlr3misc,0.6.0,2020-10-03 15:11:23,waiting,NA
modeltime.ensemble,0.1.0,2020-10-03 15:11:23,newbies,NA
MSGARCHelm,0.1.0,2020-10-03 15:11:23,newbies,NA
msSPChelpR,0.8.5,2020-10-03 15:11:23,newbies,NA
N2R,0.1.1,2020-10-03 15:11:23,pending,NA
occCite,0.3.0,2020-10-03 15:11:23,newbies,NA
packDAMipd,0.1.0,2020-10-03 15:11:23,newbies,NA
podr,0.0.2,2020-10-03 15:11:23,newbies,NA
pvldcurve,1.2.6,2020-10-03 15:11:23,newbies,NA
PVplr,0.1.0,2020-10-03 15:11:23,newbies,NA
quantdr,1.0.0,2020-10-03 15:11:23,newbies,NA
quickerstats,0.0.1,2020-10-03 15:11:23,newbies,NA
rameritrade,0.1.3,2020-10-03 15:11:23,newbies,NA
rbibutils,1.3,2020-10-03 15:11:23,pending,NA
readr,1.4.0,2020-10-03 15:11:23,waiting,NA
rEDM,1.6.0,2020-10-03 15:11:23,pending,NA
REPPlabShiny,0.4.0,2020-10-03 15:11:23,newbies,NA
rfacts,0.0.1,2020-10-03 15:11:23,newbies,NA
ricu,0.1.0,2020-10-03 15:11:23,newbies,NA
rvinecopulib,0.5.4.1.0,2020-10-03 15:11:23,pending,NA
RxODE,0.9.2-1,2020-10-03 15:11:23,pending,NA
satin,1.0,2020-10-03 15:11:23,newbies,NA
SimSurvNMarker,0.1.1,2020-10-03 15:11:23,pending,NA
sivs,0.2.2,2020-10-03 15:11:23,newbies,NA
sketch,1.0.3,2020-10-03 15:11:23,newbies,NA
spDates,1.0,2020-10-03 15:11:23,newbies,NA
sugrrants,0.2.8,2020-10-03 15:11:23,inspect,NA
SuperGauss,2.0.1,2020-10-03 15:11:23,pending,NA
survivalmodels,0.1.0,2020-10-03 15:11:23,newbies,NA
T4transport,0.1.0,2020-10-03 15:11:23,newbies,NA
treeducken,1.0.0,2020-10-03 15:11:23,newbies,NA
TreeTools,1.3.1,2020-10-03 15:11:23,pending,NA
UComp,2.1,2020-10-03 15:11:23,inspect,NA
VineCopula,2.4.0,2020-10-03 15:11:23,pending,NA
vlad,0.2.1,2020-10-03 15:11:23,human,UL
winch,0.0.1,2020-10-03 15:11:23,newbies,NA
