package,version,snapshot_time,folder,subfolder
AnimalAPD,1.0.0,2021-03-08 04:14:48,newbies,NA
aopdata,0.1.0,2021-03-08 04:14:48,newbies,NA
apisensr,0.1.0,2021-03-08 04:14:48,newbies,NA
archiveRetriever,0.0.1,2021-03-08 04:14:48,newbies,NA
areabiplot,1.0.0,2021-03-08 04:14:48,newbies,NA
ATAforecasting,0.0.52,2021-03-08 04:14:48,newbies,NA
bgumbel,0.0.2.2,2021-03-08 04:14:48,waiting,NA
BifactorIndicesCalculator,0.2.2,2021-03-08 04:14:48,waiting,NA
bpcs,1.1.0,2021-03-08 04:14:48,waiting,NA
careless,1.2.0,2021-03-08 04:14:48,pretest,NA
ciuupi2,1.0.0,2021-03-08 04:14:48,pretest,NA
collateral,0.5.2,2021-03-08 04:14:48,pretest,NA
crosstable,0.2.1,2021-03-08 04:14:48,newbies,NA
CVarE,1.0,2021-03-08 04:14:48,newbies,NA
DOVE,1.5,2021-03-08 04:14:48,newbies,NA
DriveML,0.1.2,2021-03-08 04:14:48,inspect,NA
epidemia,1.0.0,2021-03-08 04:14:48,newbies,NA
EstimationTools,2.1.0,2021-03-08 04:14:48,pretest,NA
exams2sakai,0.1,2021-03-08 04:14:48,newbies,NA
FSM,1.0.0,2021-03-08 04:14:48,newbies,NA
fullfact,1.5,2021-03-08 04:14:48,pretest,NA
g3viz,1.1.4,2021-03-08 04:14:48,inspect,NA
gastempt,0.5.4,2021-03-08 04:14:48,newbies,NA
GeodesiCL,1.0.0,2021-03-08 04:14:48,waiting,NA
GeoFIS,1.0,2021-03-08 04:14:48,newbies,NA
GGally,2.1.1,2021-03-08 04:14:48,pretest,NA
ghee,0.1.0,2021-03-08 04:14:48,newbies,NA
gigg,0.2.1,2021-03-08 04:14:48,newbies,NA
glmmSeq,0.0.1,2021-03-08 04:14:48,newbies,NA
htmltab,0.8.0,2021-03-08 04:14:48,inspect,NA
ibawds,0.1.2,2021-03-08 04:14:48,newbies,NA
kit,0.0.7,2021-03-08 04:14:48,pending,NA
loose.rock,1.1.1,2021-03-08 04:14:48,waiting,NA
LST,1.1.0,2021-03-08 04:14:48,waiting,NA
MDOLS,1.0,2021-03-08 04:14:48,newbies,NA
miclust,1.2.6,2021-03-08 04:14:48,newbies,NA
mixpoissonreg,1.0.0,2021-03-08 04:14:48,newbies,NA
MultOrdRS,0.1-1,2021-03-08 04:14:48,newbies,NA
naspaclust,0.1.0,2021-03-08 04:14:48,newbies,NA
nzffdr,1.0.0,2021-03-08 04:14:48,newbies,NA
OOS,1.0.0,2021-03-08 04:14:48,newbies,NA
OpenMx,2.19.1,2021-03-08 04:14:48,waiting,NA
oreo,1.0,2021-03-08 04:14:48,newbies,NA
paws.database,0.1.11,2021-03-08 04:14:48,inspect,NA
perfectphyloR,0.2.1,2021-03-08 04:14:48,pretest,NA
PesticideLoadIndicator,0.0.1,2021-03-08 04:14:48,newbies,NA
phangorn,2.6.2,2021-03-08 04:14:48,waiting,NA
pkglite,0.1.1,2021-03-08 04:14:48,newbies,NA
ppendemic,0.1.2,2021-03-08 04:14:48,pretest,NA
ProcData,0.3.0,2021-03-08 04:14:48,inspect,NA
r5r,0.3-3,2021-03-08 04:14:48,inspect,NA
rdecision,1.0.2,2021-03-08 04:14:48,pretest,NA
RDP,0.1.2,2021-03-08 04:14:48,newbies,NA
rFUSION,0.1,2021-03-08 04:14:48,newbies,NA
rinat,0.1.8,2021-03-08 04:14:48,pretest,NA
roistats,0.1.0,2021-03-08 04:14:48,newbies,NA
rstoat,1.0.0,2021-03-08 04:14:48,newbies,NA
rvest,1.0.0,2021-03-08 04:14:48,waiting,NA
schemr,0.1.0,2021-03-08 04:14:48,newbies,NA
simplegraphdb,2021.03.06,2021-03-08 04:14:48,newbies,NA
SolveSAPHE,2.0.0,2021-03-08 04:14:48,newbies,NA
spatstat,2.0-1,2021-03-08 04:14:48,waiting,NA
spotidy,0.1.0,2021-03-08 04:14:48,newbies,NA
survival,3.2-9,2021-03-08 04:14:48,waiting,NA
tvmediation,1.0.0,2021-03-08 04:14:48,newbies,NA
valhallr,0.1.0,2021-03-08 04:14:48,newbies,NA
VulnToolkit,1.1.1,2021-03-08 04:14:48,newbies,NA
wpa,1.4.0,2021-03-08 04:14:48,newbies,NA
