package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-11-24 09:33:52,pending,NA
canadamaps,0.1,2021-11-24 09:33:52,human,GS
EpiSignalDetection,0.1.2,2021-11-24 09:33:52,pending,NA
kernelboot,0.1.8,2021-11-24 09:33:52,waiting,NA
mice,3.14.0,2021-11-24 09:33:52,waiting,NA
ncdf4,1.18,2021-11-24 09:33:52,waiting,NA
neuronorm,1.0.1,2021-11-24 09:33:52,inspect,NA
onemap,2.8.0,2021-11-24 09:33:52,human,GS
RandomFieldsUtils,1.0.12,2021-11-24 09:33:52,pending,NA
RCzechia,1.8.6,2021-11-24 09:33:52,pending,NA
rethnicity,0.2.0,2021-11-24 09:33:52,waiting,NA
RMVL,0.0.3.3,2021-11-24 09:33:52,pending,NA
soilphysics,4.1,2021-11-24 09:33:52,inspect,NA
survival666,0.1,2021-11-24 09:33:52,human,GS
sweater,0.1.2,2021-11-24 09:33:52,pending,NA
SWTools,0.2.1.0,2021-11-24 09:33:52,human,UL
taxadb,0.1.4,2021-11-24 09:33:52,pending,NA
torch,0.6.1,2021-11-24 09:33:52,pending,NA
umiAnalyzer,1.0.0,2021-11-24 09:33:52,pretest,NA
