package,version,snapshot_time,folder,subfolder
aMNLFA,1.1.2,2022-02-02 17:28:14,pending,NA
cassowaryr,1.0.1,2022-02-02 17:28:14,newbies,NA
cassowaryr,1.0.1,2022-02-02 17:28:14,waiting,NA
countrycode,1.3.1,2022-02-02 17:28:14,recheck,NA
cricketdata,0.1.0,2022-02-02 17:28:14,newbies,NA
doMC,1.3.8,2022-02-02 17:28:14,waiting,NA
doSNOW,1.0.20,2022-02-02 17:28:14,waiting,NA
ecochange,2.4,2022-02-02 17:28:14,waiting,NA
endogeneity,2.0.1,2022-02-02 17:28:14,newbies,NA
factset.protobuf.stach.v2,1.0.2,2022-02-02 17:28:14,waiting,NA
factset.protobuf.stach.v2,1.0.3,2022-02-02 17:28:14,pending,NA
familiar,1.0.0,2022-02-02 17:28:14,newbies,NA
fcfdr,1.0.0,2022-02-02 17:28:14,newbies,NA
gamlss,5.4-1,2022-02-02 17:28:14,waiting,NA
HypergeoMat,4.0.1,2022-02-02 17:28:14,pending,NA
impactr,0.4.1,2022-02-02 17:28:14,waiting,NA
ipeadatar,0.1.6,2022-02-02 17:28:14,waiting,NA
iterators,1.0.14,2022-02-02 17:28:14,waiting,NA
LearnPCA,0.1.1,2022-02-02 17:28:14,inspect,NA
libproj,8.2.1-1,2022-02-02 17:28:14,pending,NA
lowpassFilter,1.0-1,2022-02-02 17:28:14,waiting,NA
mlr3tuning,0.11.0,2022-02-02 17:28:14,pretest,NA
MorphoTools2,0.9.1.2,2022-02-02 17:28:14,waiting,NA
mstclustering,1.0.0.0,2022-02-02 17:28:14,newbies,NA
multilinguer,0.2.1,2022-02-02 17:28:14,pending,NA
physx,1.0,2022-02-02 17:28:14,newbies,NA
polimetrics,1.2.1.23,2022-02-02 17:28:14,waiting,NA
polyqtlR,0.0.9,2022-02-02 17:28:14,pretest,NA
rankFD,0.1.1,2022-02-02 17:28:14,inspect,NA
rebmix,2.14.0,2022-02-02 17:28:14,pretest,NA
sara4r,0.0.9,2022-02-02 17:28:14,inspect,NA
scINSIGHT,0.1.3,2022-02-02 17:28:14,waiting,NA
SIMEXBoost,0.1.0,2022-02-02 17:28:14,newbies,NA
SLModels,0.1.1,2022-02-02 17:28:14,newbies,NA
switchrGist,0.2.5,2022-02-02 17:28:14,newbies,NA
VGAM,1.1-6,2022-02-02 17:28:14,waiting,NA
