package,version,snapshot_time,folder,subfolder
archeofrag,0.6.0,2020-11-27 09:13:41,newbies,NA
arctools,1.0.0,2020-11-27 09:13:41,newbies,NA
cascadess,0.1.0,2020-11-27 09:13:41,newbies,NA
comFuncs,0.0.4,2020-11-27 09:13:41,newbies,NA
CoMiRe,0.6,2020-11-27 09:13:41,newbies,NA
cort,0.3.2,2020-11-27 09:13:41,waiting,NA
dashCoreComponents,1.13.0,2020-11-27 09:13:41,waiting,NA
dashTable,4.11.0,2020-11-27 09:13:41,waiting,NA
dggridR,2.0.8,2020-11-27 09:13:41,pending,NA
dipw,0.1.0,2020-11-27 09:13:41,newbies,NA
ellipticalsymmetry,0.1,2020-11-27 09:13:41,newbies,NA
envi,0.1.3,2020-11-27 09:13:41,newbies,NA
fastDummies,1.6.3,2020-11-27 09:13:41,waiting,NA
ffscrapr,1.2.0,2020-11-27 09:13:41,waiting,NA
functClust,0.1.6,2020-11-27 09:13:41,newbies,NA
geodimension,1.0.0,2020-11-27 09:13:41,newbies,NA
GPP,0.1,2020-11-27 09:13:41,newbies,NA
gridtext,0.1.2,2020-11-27 09:13:41,waiting,NA
healthyR,0.1.0,2020-11-27 09:13:41,inspect,NA
IMEC,0.2.0,2020-11-27 09:13:41,newbies,NA
iNZightRegression,1.3.0,2020-11-27 09:13:41,newbies,NA
jpndistrict,0.3.8,2020-11-27 09:13:41,inspect,NA
LDNN,1.7,2020-11-27 09:13:41,newbies,NA
LearnClust,1.1,2020-11-27 09:13:41,newbies,NA
libproj,7.1.0-3,2020-11-27 09:13:41,pending,NA
lppl,0.1.0,2020-11-27 09:13:41,newbies,NA
mapSpain,0.1.0,2020-11-27 09:13:41,newbies,NA
MicroSEC,1.1.2,2020-11-27 09:13:41,pretest,NA
N2R,0.1.1,2020-11-27 09:13:41,pending,NA
nipnTK,0.1.0,2020-11-27 09:13:41,newbies,NA
oxcgrt,0.1.0,2020-11-27 09:13:41,newbies,NA
PandemicLP,0.2.0,2020-11-27 09:13:41,newbies,NA
pyinit,1.1.1,2020-11-27 09:13:41,pending,NA
qtl2pleio,1.4.3,2020-11-27 09:13:41,waiting,NA
Qtools,1.5.3,2020-11-27 09:13:41,waiting,NA
rdacca.hp,0.1.0,2020-11-27 09:13:41,newbies,NA
RFCCA,1.0.1,2020-11-27 09:13:41,newbies,NA
sccore,0.1.1,2020-11-27 09:13:41,pending,NA
shinydlplot,0.1.2,2020-11-27 09:13:41,newbies,NA
srt,1.0.0,2020-11-27 09:13:41,newbies,NA
transx,0.0.1,2020-11-27 09:13:41,newbies,NA
