package,version,snapshot_time,folder,subfolder
adea,1.1.6,2021-09-05 17:23:39,newbies,NA
argoFloats,1.0.0,2021-09-05 17:23:39,newbies,NA
asylum,1.0.1,2021-09-05 17:23:39,newbies,NA
BayesSenMC,0.1.4,2021-09-05 17:23:39,pending,NA
bcROCsurface,1.0-5,2021-09-05 17:23:39,newbies,NA
BigDataStatMeth,0.99.9,2021-09-05 17:23:39,newbies,NA
CausalGPS,0.2.6,2021-09-05 17:23:39,newbies,NA
ccdf,1.1.2,2021-09-05 17:23:39,newbies,NA
clockify,0.0.9,2021-09-05 17:23:39,newbies,NA
CMAPSS,0.1.1,2021-09-05 17:23:39,newbies,NA
COINr,0.5.3,2021-09-05 17:23:39,newbies,NA
colorblindcheck,1.0.0,2021-09-05 17:23:39,newbies,NA
coreheat,0.2.1,2021-09-05 17:23:39,newbies,NA
CPNCoverageAnalysis,1.0.0,2021-09-05 17:23:39,newbies,NA
CSTE,1.0,2021-09-05 17:23:39,newbies,NA
datazoom.amazonia,0.1.0,2021-09-05 17:23:39,newbies,NA
dauphin,0.3.0,2021-09-05 17:23:39,pending,NA
devtoolbox,0.1.0,2021-09-05 17:23:39,newbies,NA
distr6,1.6.0,2021-09-05 17:23:39,waiting,NA
dlr,1.0.0,2021-09-05 17:23:39,newbies,NA
DNH4,0.1.11,2021-09-05 17:23:39,newbies,NA
duckdb,0.2.9,2021-09-05 17:23:39,pending,NA
dynpred.FGM.Gumbel,0.1.0,2021-09-05 17:23:39,newbies,NA
ebci,1.0.0,2021-09-05 17:23:39,newbies,NA
ecopower,0.1.0,2021-09-05 17:23:39,newbies,NA
edmcr,0.2.0,2021-09-05 17:23:39,newbies,NA
fdapaceShiny,1.0.0,2021-09-05 17:23:39,newbies,NA
file2meco,0.1.0,2021-09-05 17:23:39,newbies,NA
FiRE,1.0.1,2021-09-05 17:23:39,newbies,NA
flintyR,0.0.1,2021-09-05 17:23:39,newbies,NA
framecleaner,0.1.0,2021-09-05 17:23:39,newbies,NA
FrechForest,0.95,2021-09-05 17:23:39,newbies,NA
galigor,0.2.5,2021-09-05 17:23:39,newbies,NA
gapclosing,1.0.1,2021-09-05 17:23:39,newbies,NA
geometries,0.2.1,2021-09-05 17:23:39,waiting,NA
gnn,0.0-3,2021-09-05 17:23:39,inspect,NA
gregRy,0.1.0,2021-09-05 17:23:39,newbies,NA
GRNNs,0.1.0,2021-09-05 17:23:39,newbies,NA
gtfs2gps,1.5-4,2021-09-05 17:23:39,pending,NA
gtfsio,0.2.0,2021-09-05 17:23:39,waiting,NA
haploR,4.0.4,2021-09-05 17:23:39,pretest,NA
hhsmm,0.1.3,2021-09-05 17:23:39,waiting,NA
hierbase,0.0.3,2021-09-05 17:23:39,newbies,NA
HostSwitch,0.1.0,2021-09-05 17:23:39,newbies,NA
HuraultMisc,1.1.1,2021-09-05 17:23:39,newbies,NA
IRexamples,0.0.1,2021-09-05 17:23:39,newbies,NA
ISR,2021.8,2021-09-05 17:23:39,newbies,NA
jalcal,0.1.0,2021-09-05 17:23:39,newbies,NA
lares,5.0.2,2021-09-05 17:23:39,inspect,NA
learningtower,1.0.0,2021-09-05 17:23:39,newbies,NA
libproj,8.1.0-1,2021-09-05 17:23:39,pending,NA
loadings,0.1.1,2021-09-05 17:23:39,newbies,NA
localModel,0.5,2021-09-05 17:23:39,waiting,NA
MAnorm2,1.2.0,2021-09-05 17:23:39,newbies,NA
mets,1.2.9,2021-09-05 17:23:39,pretest,NA
mexicolors,0.2.0,2021-09-05 17:23:39,newbies,NA
microSTASIS,0.1.0,2021-09-05 17:23:39,newbies,NA
MICsplines,1.0,2021-09-05 17:23:39,newbies,NA
morphemepiece.data,1.0.0,2021-09-05 17:23:39,newbies,NA
mrf,0.1.3,2021-09-05 17:23:39,newbies,NA
MultiBlock,0.1.0,2021-09-05 17:23:39,newbies,NA
officer,0.4.0,2021-09-05 17:23:39,waiting,NA
onpoint,1.0,2021-09-05 17:23:39,newbies,NA
ooplah,0.1.0,2021-09-05 17:23:39,newbies,NA
OpenMx,2.19.8,2021-09-05 17:23:39,waiting,NA
PAMhm,0.1.2,2021-09-05 17:23:39,newbies,NA
patentsview,0.3.0,2021-09-05 17:23:39,inspect,NA
peermodels,0.10.2,2021-09-05 17:23:39,newbies,NA
penppml,0.1.0,2021-09-05 17:23:39,newbies,NA
populR,0.1.0,2021-09-05 17:23:39,inspect,NA
ppseq,0.1.1,2021-09-05 17:23:39,newbies,NA
qgraph,1.8,2021-09-05 17:23:39,waiting,NA
r2pptx,0.1.0,2021-09-05 17:23:39,newbies,NA
RDnp,1.2,2021-09-05 17:23:39,newbies,NA
reso,0.1.0,2021-09-05 17:23:39,newbies,NA
rfishdraw,0.1.0,2021-09-05 17:23:39,newbies,NA
rollinglda,0.1.0,2021-09-05 17:23:39,newbies,NA
rsprite2,0.1.0,2021-09-05 17:23:39,newbies,NA
scorecard,0.3.5,2021-09-05 17:23:39,newbies,NA
ScoreEB,0.1.0,2021-09-05 17:23:39,newbies,NA
SemiEstimate,1.1.3,2021-09-05 17:23:39,newbies,NA
sense,1.0.0,2021-09-05 17:23:39,newbies,NA
shrinkDSM,0.1.0,2021-09-05 17:23:39,newbies,NA
SimEngine,1.0.0,2021-09-05 17:23:39,newbies,NA
spacejamr,0.1,2021-09-05 17:23:39,newbies,NA
SplitKnockoff,0.0.8,2021-09-05 17:23:39,newbies,NA
spm,1.2.1,2021-09-05 17:23:39,newbies,NA
sship,0.7.0,2021-09-05 17:23:39,newbies,NA
staggered,1.1,2021-09-05 17:23:39,newbies,NA
SWTools,0.2.1.0,2021-09-05 17:23:39,newbies,NA
SWTools,0.2.1.0,2021-09-05 17:23:39,human,UL
tabxplor,1.0.0,2021-09-05 17:23:39,newbies,NA
truh,1.0.0,2021-09-05 17:23:39,newbies,NA
TSGS,1.0,2021-09-05 17:23:39,newbies,NA
u5mr,0.1.0,2021-09-05 17:23:39,newbies,NA
yowie,0.1.0,2021-09-05 17:23:39,newbies,NA
