package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-11-10 08:25:40,pending,NA
AMPLE,1.0.0,2021-11-10 08:25:40,inspect,NA
BayesPostEst,0.3.2,2021-11-10 08:25:40,inspect,NA
BRINDA,0.1.3,2021-11-10 08:25:40,newbies,NA
dateutils,0.1.5,2021-11-10 08:25:40,newbies,NA
EGAnet,1.0.0,2021-11-10 08:25:40,inspect,NA
EpiSignalDetection,0.1.2,2021-11-10 08:25:40,pending,NA
Eunomia,1.0.2,2021-11-10 08:25:40,pending,NA
excluder,0.3.2,2021-11-10 08:25:40,inspect,NA
fdapaceShiny,1.0.4,2021-11-10 08:25:40,waiting,NA
ggpolar,0.2.0,2021-11-10 08:25:40,newbies,NA
hetsurr,1.0,2021-11-10 08:25:40,newbies,NA
hoopR,1.5.0,2021-11-10 08:25:40,inspect,NA
hypervolume,3.0.0,2021-11-10 08:25:40,waiting,NA
libproj,8.1.0-2,2021-11-10 08:25:40,pending,NA
litRiddle,0.4.0,2021-11-10 08:25:40,newbies,NA
magi,1.1.1,2021-11-10 08:25:40,pending,NA
MapeBay,0.1.0,2021-11-10 08:25:40,newbies,NA
maskRangeR,1.0,2021-11-10 08:25:40,newbies,NA
metan,1.16.0,2021-11-10 08:25:40,inspect,NA
mlr3pipelines,0.3.7,2021-11-10 08:25:40,waiting,NA
mlrCPO,0.3.7-3,2021-11-10 08:25:40,waiting,NA
mvSLOUCH,2.7.2,2021-11-10 08:25:40,inspect,NA
qtlpoly,0.2.2,2021-11-10 08:25:40,newbies,NA
rfishbase,3.1.10,2021-11-10 08:25:40,inspect,NA
rio,0.5.29,2021-11-10 08:25:40,waiting,NA
RJDemetra,0.1.8,2021-11-10 08:25:40,waiting,NA
RJDemetra,0.1.9,2021-11-10 08:25:40,pending,NA
rmangal,2.1.0,2021-11-10 08:25:40,newbies,NA
RMVL,0.0.3.3,2021-11-10 08:25:40,pending,NA
Rnmr1D,1.3.0,2021-11-10 08:25:40,inspect,NA
RPANDA,2.0,2021-11-10 08:25:40,inspect,NA
rstac,0.9.1-6,2021-11-10 08:25:40,waiting,NA
simplevis,5.0.0,2021-11-10 08:25:40,inspect,NA
SmoothTensor,0.1.0,2021-11-10 08:25:40,newbies,NA
spOccupancy,0.1.1,2021-11-10 08:25:40,newbies,NA
SWTools,0.2.1.0,2021-11-10 08:25:40,human,UL
taxadb,0.1.4,2021-11-10 08:25:40,pending,NA
torch,0.6.1,2021-11-10 08:25:40,pending,NA
tsentiment,1.0.2,2021-11-10 08:25:40,pending,NA
VicmapR,0.1.8,2021-11-10 08:25:40,inspect,NA
