package,version,snapshot_time,folder,subfolder,submission_time
AQEval,0.4.2,2022-04-09 03:26:41,newbies,NA,2022-04-07 19:34:00
aqp,1.42,2022-04-09 03:26:41,waiting,NA,2022-04-08 18:04:00
aRtsy,0.1.7,2022-04-09 03:26:41,pending,NA,2022-04-08 11:29:00
BayesRGMM,2.2,2022-04-09 03:26:41,pending,NA,2022-04-08 07:29:00
beanplot,1.3.1,2022-04-09 03:26:41,recheck,NA,2022-04-08 23:48:00
bigtabulate,1.1.9,2022-04-09 03:26:41,waiting,NA,2022-04-05 13:53:00
BipartiteModularityMaximization,1.22.407.2,2022-04-09 03:26:41,newbies,NA,2022-04-08 15:08:00
bmemLavaan,0.3,2022-04-09 03:26:41,newbies,NA,2022-04-08 19:28:00
broom.mixed,0.2.9.4,2022-04-09 03:26:41,pending,NA,2022-03-30 14:38:00
DATAstudio,1.0,2022-04-09 03:26:41,pending,NA,2022-04-06 07:25:00
DemographicTable,0.1.0,2022-04-09 03:26:41,newbies,NA,2022-04-07 20:20:00
enveomics.R,1.8.1,2022-04-09 03:26:41,newbies,NA,2022-04-07 14:04:00
Epi,2.46,2022-04-09 03:26:41,waiting,NA,2022-04-08 06:06:00
FlywayNet,0.1.1,2022-04-09 03:26:41,waiting,NA,2022-03-14 17:25:00
geodata,0.4-6,2022-04-09 03:26:41,pretest,NA,2022-04-09 00:03:00
GPArotation,2022.4-1,2022-04-09 03:26:41,waiting,NA,2022-04-03 14:45:00
guix.install,1.0.0,2022-04-09 03:26:41,newbies,NA,2022-04-07 07:41:00
hmer,1.0.0,2022-04-09 03:26:41,newbies,NA,2022-04-07 14:11:00
inters,0.1,2022-04-09 03:26:41,newbies,NA,2022-04-08 17:32:00
IRISSeismic,1.6.5,2022-04-09 03:26:41,pending,NA,2022-04-07 01:14:00
Lahman,10.0-0,2022-04-09 03:26:41,pretest,NA,2022-04-09 00:25:00
Linkage,0.9,2022-04-09 03:26:41,newbies,NA,2022-04-08 15:10:00
malvinas,0.1.0,2022-04-09 03:26:41,newbies,NA,2022-04-07 22:26:00
metabolomicsR,1.0.0,2022-04-09 03:26:41,newbies,NA,2022-04-08 13:44:00
MLFS,0.3.9,2022-04-09 03:26:41,newbies,NA,2022-04-08 16:40:00
modelsummary,0.10.0,2022-04-09 03:26:41,waiting,NA,2022-04-07 11:16:00
mskcc.oncotree,0.1.0,2022-04-09 03:26:41,publish,NA,2022-04-01 19:21:00
NIMAA,0.2.1,2022-04-09 03:26:41,waiting,NA,2022-04-07 09:16:00
nls2,0.3-1,2022-04-09 03:26:41,waiting,NA,2022-04-03 20:41:00
nltm,1.4.4,2022-04-09 03:26:41,waiting,NA,2022-04-07 10:57:00
pald,0.0.1,2022-04-09 03:26:41,newbies,NA,2022-04-08 14:23:00
quantreg,5.91,2022-04-09 03:26:41,inspect,NA,2022-04-08 15:54:00
randomGLM,1.10-1,2022-04-09 03:26:41,inspect,NA,2022-04-08 19:02:00
repoRter.nih,0.1.2,2022-04-09 03:26:41,waiting,NA,2022-04-08 19:10:00
RFCCA,1.0.9,2022-04-09 03:26:41,inspect,NA,2022-04-08 23:35:00
shinyTempSignal,0.0.1,2022-04-09 03:26:41,newbies,NA,2022-04-08 04:21:00
SoilTesting,0.1.0,2022-04-09 03:26:41,newbies,NA,2022-04-08 09:00:00
spooky,1.0.0,2022-04-09 03:26:41,newbies,NA,2022-04-08 12:33:00
svines,0.1.4,2022-04-09 03:26:41,newbies,NA,2022-04-08 09:02:00
timbeR,2.0.1,2022-04-09 03:26:41,waiting,NA,2022-04-06 15:04:00
tippy,1.0.0,2022-04-09 03:26:41,waiting,NA,2022-03-26 17:50:00
tkImgR,0.0.1,2022-04-09 03:26:41,newbies,NA,2022-04-08 23:20:00
valet,0.9.0,2022-04-09 03:26:41,newbies,NA,2022-04-08 12:26:00
