package,version,snapshot_time,folder,subfolder
autocart,1.4.5,2021-05-19 14:20:59,pending,NA
ClustImpute,0.2.2,2021-05-19 14:20:59,newbies,NA
fdapace,0.5.7,2021-05-19 14:20:59,waiting,NA
GeodesiCL,1.0.0,2021-05-19 14:20:59,waiting,NA
GeoFIS,1.0.1,2021-05-19 14:20:59,pending,NA
HDSpatialScan,19-05,2021-05-19 14:20:59,newbies,NA
hhsmm,0.1,2021-05-19 14:20:59,newbies,NA
ks,1.13.0,2021-05-19 14:20:59,waiting,NA
ragg,1.1.3,2021-05-19 14:20:59,waiting,NA
RcppCGAL,5.2.1,2021-05-19 14:20:59,newbies,NA
RcppDate,0.0.3,2021-05-19 14:20:59,pretest,NA
seasonal,1.8.3,2021-05-19 14:20:59,pending,NA
