package,version,snapshot_time,folder,subfolder
act,1.0.1,2021-02-21 01:28:24,waiting,NA
arcpullr,0.1.2,2021-02-21 01:28:24,newbies,NA
argo,3.0.1,2021-02-21 01:28:24,pretest,NA
bgumbel,0.0.1.0000,2021-02-21 01:28:24,inspect,NA
blocklength,0.1.0,2021-02-21 01:28:24,pretest,NA
Boom,0.9.7,2021-02-21 01:28:24,waiting,NA
bpcs,1.1.0,2021-02-21 01:28:24,waiting,NA
broomExtra,4.2.1,2021-02-21 01:28:24,waiting,NA
cli,2.3.1,2021-02-21 01:28:24,waiting,NA
clusTransition,1.0,2021-02-21 01:28:24,newbies,NA
cmaRs,0.1.0,2021-02-21 01:28:24,newbies,NA
conos,1.4.0,2021-02-21 01:28:24,pretest,NA
covidsymptom,0.9,2021-02-21 01:28:24,newbies,NA
CTD,1.00.0,2021-02-21 01:28:24,waiting,NA
cwbtools,0.3.3,2021-02-21 01:28:24,pending,NA
data.table,1.14.0,2021-02-21 01:28:24,recheck,NA
dematel,0.1.0,2021-02-21 01:28:24,newbies,NA
dplyr,1.0.5,2021-02-21 01:28:24,waiting,NA
elaborator,1.1,2021-02-21 01:28:24,pending,NA
FER,0.93,2021-02-21 01:28:24,pretest,NA
fHMM,0.1.0,2021-02-21 01:28:24,newbies,NA
fontawesome,0.1.0,2021-02-21 01:28:24,newbies,NA
forImage,0.1.0,2021-02-21 01:28:24,newbies,NA
FRK,1.0.0,2021-02-21 01:28:24,inspect,NA
gatepoints,0.1.4,2021-02-21 01:28:24,newbies,NA
GeodesiCL,1.0.0,2021-02-21 01:28:24,waiting,NA
gets,0.27,2021-02-21 01:28:24,pretest,NA
ggside,0.0.0.9000,2021-02-21 01:28:24,newbies,NA
GGUM,0.4-2,2021-02-21 01:28:24,waiting,NA
glmnet,4.1-1,2021-02-21 01:28:24,waiting,NA
imager,0.42.7,2021-02-21 01:28:24,waiting,NA
imgpalr,0.3.1,2021-02-21 01:28:24,pretest,NA
JBrowseR,0.7.0,2021-02-21 01:28:24,newbies,NA
JOPS,0.1.13,2021-02-21 01:28:24,newbies,NA
kuniezu,0.1.2,2021-02-21 01:28:24,waiting,NA
leaflegend,0.2.0,2021-02-21 01:28:24,pretest,NA
lmtp,0.9.0,2021-02-21 01:28:24,pretest,NA
loose.rock,1.1.1,2021-02-21 01:28:24,waiting,NA
lvmisc,0.1.0,2021-02-21 01:28:24,newbies,NA
memofunc,1.0.2,2021-02-21 01:28:24,pretest,NA
metapack,0.1.1,2021-02-21 01:28:24,inspect,NA
midasr,0.8,2021-02-21 01:28:24,waiting,NA
MIRES,0.1.0,2021-02-21 01:28:24,newbies,NA
mscp,1.0,2021-02-21 01:28:24,newbies,NA
MVTests,2.0.1,2021-02-21 01:28:24,pending,NA
nCov2019,0.4.0,2021-02-21 01:28:24,newbies,NA
occCite,0.4.6,2021-02-21 01:28:24,newbies,NA
OpenMx,2.19.1,2021-02-21 01:28:24,waiting,NA
optimLanduse,0.0.4,2021-02-21 01:28:24,newbies,NA
ouch,2.15-1,2021-02-21 01:28:24,inspect,NA
pagoda2,1.0.1,2021-02-21 01:28:24,pretest,NA
parameters,0.12.0,2021-02-21 01:28:24,inspect,NA
partitions,1.10-2,2021-02-21 01:28:24,pending,NA
phangorn,2.6.2,2021-02-21 01:28:24,waiting,NA
PheVis,1.0.2,2021-02-21 01:28:24,pending,NA
polynomial,0.1.0,2021-02-21 01:28:24,newbies,NA
ProAE,0.1.0,2021-02-21 01:28:24,newbies,NA
ProcData,0.3.0,2021-02-21 01:28:24,inspect,NA
qrcmNP,0.2.0,2021-02-21 01:28:24,newbies,NA
Rdpack,2.1.1,2021-02-21 01:28:24,pending,NA
reactR,0.4.4,2021-02-21 01:28:24,pretest,NA
Rfmtool,4.1.0,2021-02-21 01:28:24,newbies,NA
rsvddpd,1.0.1,2021-02-21 01:28:24,inspect,NA
rtsVis,0.0.1,2021-02-21 01:28:24,newbies,NA
RxODE,1.0.4,2021-02-21 01:28:24,pending,NA
sccore,0.1.2,2021-02-21 01:28:24,pending,NA
SignacX,2.1.1,2021-02-21 01:28:24,newbies,NA
SolveSAPHE,2.0.0,2021-02-21 01:28:24,newbies,NA
spacefillr,0.2.0,2021-02-21 01:28:24,pending,NA
SPARTAAS,1.0.0,2021-02-21 01:28:24,newbies,NA
spiR,0.2.1,2021-02-21 01:28:24,waiting,NA
spotoroo,0.1.0,2021-02-21 01:28:24,newbies,NA
statcanR,0.2.1,2021-02-21 01:28:24,waiting,NA
stencilaschema,1.0.0,2021-02-21 01:28:24,newbies,NA
stlELM,0.1.0,2021-02-21 01:28:24,newbies,NA
subniche,1.4,2021-02-21 01:28:24,inspect,NA
survival,3.2-9,2021-02-21 01:28:24,waiting,NA
tablet,0.2.6,2021-02-21 01:28:24,waiting,NA
terrainr,0.3.1,2021-02-21 01:28:24,newbies,NA
tiff,0.1-7,2021-02-21 01:28:24,waiting,NA
tiledb,0.9.0,2021-02-21 01:28:24,inspect,NA
treetop,0.0.1,2021-02-21 01:28:24,newbies,NA
trigger,1.0.1,2021-02-21 01:28:24,waiting,NA
UncertainInterval,0.7.0.0,2021-02-21 01:28:24,inspect,NA
votesmart,0.1.0,2021-02-21 01:28:24,newbies,NA
warbleR,1.1.26,2021-02-21 01:28:24,inspect,NA
WGCNA,1.70-1,2021-02-21 01:28:24,waiting,NA
