package,version,snapshot_time,folder,subfolder
admisc,0.22,2022-01-05 08:19:34,waiting,NA
aMNLFA,1.1.2,2022-01-05 08:19:34,pending,NA
AMR,1.8.0,2022-01-05 08:19:34,pending,NA
APCtools,1.0.0,2022-01-05 08:19:34,newbies,NA
ape,5.6-1,2022-01-05 08:19:34,waiting,NA
BayesianReasoning,0.4.1,2022-01-05 08:19:34,pending,NA
CEDA,1.0.2,2022-01-05 08:19:34,newbies,NA
CIS.DGLM,0.1.0,2022-01-05 08:19:34,newbies,NA
codacore,0.0.3,2022-01-05 08:19:34,newbies,NA
compositions,2.0-4,2022-01-05 08:19:34,waiting,NA
CondMVT.package-master,NA,2022-01-05 08:19:34,pretest,NA
DQAstats,0.2.1,2022-01-05 08:19:34,pending,NA
dsb,0.3.0,2022-01-05 08:19:34,inspect,NA
ExactMed,0.1.0,2022-01-05 08:19:34,newbies,NA
FastJM,1.0.0,2022-01-05 08:19:34,newbies,NA
fcci,1.0.1,2022-01-05 08:19:34,pending,NA
forecast,8.16,2022-01-05 08:19:34,waiting,NA
free,1.0,2022-01-05 08:19:34,newbies,NA
GeoWeightedModel,0.9.1,2022-01-05 08:19:34,newbies,NA
GFM,1.1.0,2022-01-05 08:19:34,newbies,NA
ghclass,0.2.1,2022-01-05 08:19:34,newbies,NA
glmxdiag,1.0.0,2022-01-05 08:19:34,newbies,NA
grattan,1.9.0.10,2022-01-05 08:19:34,pending,NA
gravity,1.0,2022-01-05 08:19:34,waiting,NA
hfr,0.5.0,2022-01-05 08:19:34,newbies,NA
IDSL.UFAx,1.0,2022-01-05 08:19:34,newbies,NA
ILSE,1.1.6,2022-01-05 08:19:34,newbies,NA
itsdm,0.1.0,2022-01-05 08:19:34,newbies,NA
KONPsurv,1.0.4,2022-01-05 08:19:34,human,UL
L2E,1.0,2022-01-05 08:19:34,newbies,NA
libproj,8.2.0-1,2022-01-05 08:19:34,pending,NA
lifecontingencies,1.3.8,2022-01-05 08:19:34,pending,NA
lingglosses,0.0.2,2022-01-05 08:19:34,newbies,NA
lmls,0.1.0,2022-01-05 08:19:34,newbies,NA
magi,1.1.3,2022-01-05 08:19:34,pending,NA
mccca,0.1.0,2022-01-05 08:19:34,newbies,NA
metaumbrella,1.0.1,2022-01-05 08:19:34,pending,NA
MetBrewer,0.1.0,2022-01-05 08:19:34,newbies,NA
MLDataR,0.1.1,2022-01-05 08:19:34,newbies,NA
moonBook,0.3.1,2022-01-05 08:19:34,pretest,NA
o2plsda,0.0.14,2022-01-05 08:19:34,pending,NA
PermutationR,0.1.0,2022-01-05 08:19:34,newbies,NA
qacBase,1.0.1,2022-01-05 08:19:34,newbies,NA
RcppParallel,5.1.5,2022-01-05 08:19:34,pending,NA
rego,1.2.2,2022-01-05 08:19:34,newbies,NA
rsdNE,1.0.0,2022-01-05 08:19:34,newbies,NA
rtdists,0.11-5,2022-01-05 08:19:34,pending,NA
RTLappDynamics,0.0.1,2022-01-05 08:19:34,newbies,NA
RTLedu,0.0.1,2022-01-05 08:19:34,newbies,NA
rwhatsapp,0.2.4,2022-01-05 08:19:34,waiting,NA
SangerTools,1.0.1,2022-01-05 08:19:34,newbies,NA
scCATCH,3.0,2022-01-05 08:19:34,newbies,NA
spOccupancy,0.2.1,2022-01-05 08:19:34,pending,NA
SuRF.vs,1.1.0,2022-01-05 08:19:34,newbies,NA
TT,0.92,2022-01-05 08:19:34,newbies,NA
WebAnalytics,0.9.0,2022-01-05 08:19:34,newbies,NA
ymd,0.0.1,2022-01-05 08:19:34,newbies,NA
yuima,1.15.0,2022-01-05 08:19:34,waiting,NA
