package,version,snapshot_time,folder,subfolder
affinitymatrix,0.1.0,2020-11-26 13:14:00,newbies,NA
allcontributors,0.0.2,2020-11-26 13:14:00,newbies,NA
archeofrag,0.6.0,2020-11-26 13:14:00,newbies,NA
arctools,1.0.0,2020-11-26 13:14:00,newbies,NA
bayes4psy,1.2.4,2020-11-26 13:14:00,pending,NA
bcfrailphdv,0.1.0,2020-11-26 13:14:00,newbies,NA
campfin,1.0.4,2020-11-26 13:14:00,pending,NA
dashCoreComponents,1.13.0,2020-11-26 13:14:00,waiting,NA
dashTable,4.11.0,2020-11-26 13:14:00,waiting,NA
dggridR,2.0.8,2020-11-26 13:14:00,pending,NA
diathor,0.0.1,2020-11-26 13:14:00,newbies,NA
envi,0.1.3,2020-11-26 13:14:00,newbies,NA
etrader,0.1.2,2020-11-26 13:14:00,newbies,NA
extremis,1.2,2020-11-26 13:14:00,inspect,NA
fastDummies,1.6.3,2020-11-26 13:14:00,waiting,NA
ffscrapr,1.2.0,2020-11-26 13:14:00,pending,NA
gfiExtremes,1.0.0,2020-11-26 13:14:00,newbies,NA
GPP,0.1,2020-11-26 13:14:00,newbies,NA
healthyR,0.1.0,2020-11-26 13:14:00,newbies,NA
IMEC,0.2.0,2020-11-26 13:14:00,newbies,NA
iNZightRegression,1.3.0,2020-11-26 13:14:00,newbies,NA
landsepi,1.0.2,2020-11-26 13:14:00,inspect,NA
LDNN,1.7,2020-11-26 13:14:00,newbies,NA
libproj,7.1.0-3,2020-11-26 13:14:00,pending,NA
lori,2.2.1,2020-11-26 13:14:00,waiting,NA
mapSpain,0.1.0,2020-11-26 13:14:00,newbies,NA
MatchIt,4.0.1,2020-11-26 13:14:00,pending,NA
N2R,0.1.1,2020-11-26 13:14:00,pending,NA
nipnTK,0.1.0,2020-11-26 13:14:00,newbies,NA
occCite,0.4.5,2020-11-26 13:14:00,inspect,NA
PDE,1.1.2,2020-11-26 13:14:00,pending,NA
ppmSuite,0.1.1,2020-11-26 13:14:00,pending,NA
psqn,0.1.4,2020-11-26 13:14:00,pending,NA
pyinit,1.1.1,2020-11-26 13:14:00,pending,NA
rdacca.hp,0.1.0,2020-11-26 13:14:00,newbies,NA
RFCCA,1.0.1,2020-11-26 13:14:00,newbies,NA
sccore,0.1.1,2020-11-26 13:14:00,pending,NA
shinydlplot,0.1.2,2020-11-26 13:14:00,newbies,NA
