package,version,snapshot_time,folder,subfolder
ACEsearch,1.0.0,2020-09-17 11:13:07,newbies,NA
afex,0.28-0,2020-09-17 11:13:07,inspect,NA
akmbiclust,0.1.0,2020-09-17 11:13:07,newbies,NA
albatross,0.1-0,2020-09-17 11:13:07,newbies,NA
altmeta,3.2,2020-09-17 11:13:07,inspect,NA
animalEKF,1.1,2020-09-17 11:13:07,newbies,NA
atakrig,0.9.7,2020-09-17 11:13:07,newbies,NA
azuremlsdk,1.10.0,2020-09-17 11:13:07,waiting,NA
bayesdfa,0.1.6,2020-09-17 11:13:07,pending,NA
BayesianLaterality,0.1.0,2020-09-17 11:13:07,inspect,NA
BayesProject,1.0,2020-09-17 11:13:07,newbies,NA
BayesSPsurv,0.1.0,2020-09-17 11:13:07,newbies,NA
bayou,2.2.0,2020-09-17 11:13:07,pending,NA
BeastJar,1.10.5,2020-09-17 11:13:07,newbies,NA
befproj,0.1.1,2020-09-17 11:13:07,newbies,NA
bigSurvSGD,0.0.0.9,2020-09-17 11:13:07,newbies,NA
bmgarch,1.0.0,2020-09-17 11:13:07,newbies,NA
bnlearn,4.6.1,2020-09-17 11:13:07,pending,NA
bravo,1.0.3,2020-09-17 11:13:07,newbies,NA
broom.helpers,1.0.0,2020-09-17 11:13:07,newbies,NA
BVARverse,0.0.1,2020-09-17 11:13:07,newbies,NA
carat,1.3.1,2020-09-17 11:13:07,waiting,NA
cat2cat,0.1.3,2020-09-17 11:13:07,newbies,NA
cepiigeodist,0.1,2020-09-17 11:13:07,newbies,NA
ciccr,0.1.0,2020-09-17 11:13:07,newbies,NA
clmsapi,0.1.1,2020-09-17 11:13:07,newbies,NA
cmdfun,1.0.1,2020-09-17 11:13:07,pending,NA
cmsafops,1.0.0,2020-09-17 11:13:07,newbies,NA
colocalization,1.0.2,2020-09-17 11:13:07,newbies,NA
condTruncMVN,0.0.2,2020-09-17 11:13:07,newbies,NA
contactdata,0.1,2020-09-17 11:13:07,newbies,NA
corona,0.3.0,2020-09-17 11:13:07,newbies,NA
covid19swiss,0.1.0,2020-09-17 11:13:07,newbies,NA
CovidMutations,0.1.3,2020-09-17 11:13:07,newbies,NA
datimvalidation,1.0.100,2020-09-17 11:13:07,newbies,NA
dfrr,0.1.4,2020-09-17 11:13:07,newbies,NA
diseq,0.0.13,2020-09-17 11:13:07,newbies,NA
diveMove,1.5.2,2020-09-17 11:13:07,pending,NA
diyar,0.2.0,2020-09-17 11:13:07,newbies,NA
DramaAnalysis,3.0.2,2020-09-17 11:13:07,newbies,NA
duckdb,0.2.1-1,2020-09-17 11:13:07,waiting,NA
eatTools,0.3.6,2020-09-17 11:13:07,newbies,NA
ech,0.1.0,2020-09-17 11:13:07,newbies,NA
EDNE.EQ,1.0,2020-09-17 11:13:07,newbies,NA
eiCompare,3.0.0,2020-09-17 11:13:07,newbies,NA
elementarz-programisty-nowosad-2020.pdf,NA,2020-09-17 11:13:07,human,
EquiSurv,0.1.0,2020-09-17 11:13:07,newbies,NA
faux,0.0.1.5,2020-09-17 11:13:07,pending,NA
FCSlib,1.2.1,2020-09-17 11:13:07,waiting,NA
FLSSS,8.6.6,2020-09-17 11:13:07,waiting,NA
frailtypack,3.3.1,2020-09-17 11:13:07,inspect,NA
fusionchartsR,0.0.1,2020-09-17 11:13:07,newbies,NA
gamma,1.0.0,2020-09-17 11:13:07,newbies,NA
GARCOM,1.2.0,2020-09-17 11:13:07,newbies,NA
gauseR,1.0,2020-09-17 11:13:07,newbies,NA
GenHMM1d,0.1.0,2020-09-17 11:13:07,newbies,NA
GHap,2.0.0,2020-09-17 11:13:07,newbies,NA
gitear,1.0.0,2020-09-17 11:13:07,waiting,NA
globalKinhom,0.1.0,2020-09-17 11:13:07,newbies,NA
glvmfit,0.0.0,2020-09-17 11:13:07,newbies,NA
gplots,3.1.0,2020-09-17 11:13:07,waiting,NA
GxEScanR,2.0.0,2020-09-17 11:13:07,newbies,NA
hkdatasets,0.0.2,2020-09-17 11:13:07,newbies,NA
htmldf,0.1.0,2020-09-17 11:13:07,newbies,NA
inldata,1.0.3,2020-09-17 11:13:07,newbies,NA
IntCal,0.1.1,2020-09-17 11:13:07,newbies,NA
inti,0.1.0,2020-09-17 11:13:07,newbies,NA
LifeInsuranceContracts,0.0.2,2020-09-17 11:13:07,newbies,NA
lightgbm,3.0.0,2020-09-17 11:13:07,newbies,NA
LimnoPalettes,0.1.0,2020-09-17 11:13:07,newbies,NA
linne,0.0.2,2020-09-17 11:13:07,newbies,NA
LTRCforests,0.5.1,2020-09-17 11:13:07,pending,NA
MABOUST,1.0.0,2020-09-17 11:13:07,newbies,NA
MAPITR,1.0.5,2020-09-17 11:13:07,newbies,NA
mappoly,0.2.0,2020-09-17 11:13:07,newbies,NA
marmap,1.0.5,2020-09-17 11:13:07,inspect,NA
medrxivr,0.0.3,2020-09-17 11:13:07,newbies,NA
microclustr,0.1.0,2020-09-17 11:13:07,newbies,NA
mlquantify,0.1.4,2020-09-17 11:13:07,newbies,NA
mlr3cluster,0.1.0,2020-09-17 11:13:07,newbies,NA
mlr3fselect,0.3.0,2020-09-17 11:13:07,waiting,NA
mlr3hyperband,0.1.0,2020-09-17 11:13:07,newbies,NA
mmb,0.13.3,2020-09-17 11:13:07,newbies,NA
mobr,2.0.0,2020-09-17 11:13:07,newbies,NA
MonteCarloSEM,0.0.1,2020-09-17 11:13:07,newbies,NA
mrregression,1.0.0,2020-09-17 11:13:07,newbies,NA
Neighboot,1.0.0,2020-09-17 11:13:07,newbies,NA
o2geosocial,1.0.1,2020-09-17 11:13:07,newbies,NA
PAMmisc,1.6.1,2020-09-17 11:13:07,newbies,NA
path.chain,0.2.0,2020-09-17 11:13:07,newbies,NA
pfica,0.1.0,2020-09-17 11:13:07,newbies,NA
PheCAP,1.2.1,2020-09-17 11:13:07,newbies,NA
QCA,3.9.1,2020-09-17 11:13:07,pending,NA
r5r,0.1.0,2020-09-17 11:13:07,newbies,NA
rBiasCorrection,0.2.2,2020-09-17 11:13:07,newbies,NA
RCGLS,1.0.4,2020-09-17 11:13:07,waiting,NA
REPPlabShiny,0.4.0,2020-09-17 11:13:07,newbies,NA
retroharmonize,0.1.13,2020-09-17 11:13:07,newbies,NA
Riemann,0.1.0,2020-09-17 11:13:07,newbies,NA
ripserr,0.1.1,2020-09-17 11:13:07,pending,NA
RJcluster,0.1.0,2020-09-17 11:13:07,newbies,NA
rmdcev,1.2.2,2020-09-17 11:13:07,newbies,NA
robservable,0.2.0,2020-09-17 11:13:07,newbies,NA
RSmallTelescopes,1.0.2,2020-09-17 11:13:07,newbies,NA
rumidas,0.1.0,2020-09-17 11:13:07,newbies,NA
sanic,0.0.1,2020-09-17 11:13:07,newbies,NA
SC2API,1.0.0,2020-09-17 11:13:07,newbies,NA
ScriptMapR,0.0.2,2020-09-17 11:13:07,newbies,NA
SDCNway,1.0.0,2020-09-17 11:13:07,newbies,NA
SE.EQ,1.0,2020-09-17 11:13:07,newbies,NA
sftrack,0.5,2020-09-17 11:13:07,inspect,NA
shattering,1.0,2020-09-17 11:13:07,newbies,NA
simfinapi,0.1.0,2020-09-17 11:13:07,newbies,NA
sivs,0.2.1,2020-09-17 11:13:07,newbies,NA
SlaPMEG,1.0.0,2020-09-17 11:13:07,newbies,NA
SlidingWindows,0.1.4,2020-09-17 11:13:07,newbies,NA
SLTCA,0.1.0,2020-09-17 11:13:07,newbies,NA
SMMA,1.0.3,2020-09-17 11:13:07,pretest,NA
solitude,1.1.0,2020-09-17 11:13:07,waiting,NA
splmm,1.0,2020-09-17 11:13:07,newbies,NA
SpotSampling,0.1.0,2020-09-17 11:13:07,pretest,NA
survivalMPLdc,0.1.0,2020-09-17 11:13:07,newbies,NA
svyVGAM,0.2,2020-09-17 11:13:07,newbies,NA
T4cluster,0.1.0,2020-09-17 11:13:07,newbies,NA
table.glue,0.0.1,2020-09-17 11:13:07,newbies,NA
TBRDist,1.0.2,2020-09-17 11:13:07,inspect,NA
testComplexity,0.1.0,2020-09-17 11:13:07,newbies,NA
tgp,2.4-17,2020-09-17 11:13:07,pending,NA
tibblify,0.1.0,2020-09-17 11:13:07,newbies,NA
tidyMicro,1.48,2020-09-17 11:13:07,waiting,NA
tipitaka,0.1.0,2020-09-17 11:13:07,newbies,NA
tradestatistics,1.1,2020-09-17 11:13:07,pending,NA
treeplyr,0.1.10,2020-09-17 11:13:07,newbies,NA
twenty48,0.1.0,2020-09-17 11:13:07,newbies,NA
txshift,0.3.4,2020-09-17 11:13:07,newbies,NA
unnest,0.0.2,2020-09-17 11:13:07,newbies,NA
usemodels,0.0.1,2020-09-17 11:13:07,newbies,NA
vein,0.8.10,2020-09-17 11:13:07,pending,NA
vein,0.8.10,2020-09-17 11:13:07,waiting,NA
vlad,0.2.1,2020-09-17 11:13:07,human,UL
waves,0.1.0,2020-09-17 11:13:07,newbies,NA
wayback,0.2.4,2020-09-17 11:13:07,newbies,NA
weibull4,0.1.0,2020-09-17 11:13:07,newbies,NA
withr,2.3.0,2020-09-17 11:13:07,waiting,NA
wordpressr,0.1.0,2020-09-17 11:13:07,newbies,NA
wordsalad,0.2.0,2020-09-17 11:13:07,newbies,NA
worldmet,0.9.2,2020-09-17 11:13:07,inspect,NA
wsjplot,0.1.0,2020-09-17 11:13:07,newbies,NA
