package,version,snapshot_time,folder,subfolder
act,1.0.1,2021-01-30 18:43:24,waiting,NA
adsDataHubR,0.1.0,2021-01-30 18:43:24,newbies,NA
AHPhybrid,0.1.0,2021-01-30 18:43:24,newbies,NA
bigreadr,0.2.1,2021-01-30 18:43:24,waiting,NA
bpcs,1.1.0,2021-01-30 18:43:24,waiting,NA
CDSeq,1.0.8,2021-01-30 18:43:24,newbies,NA
cfda,0.9.9,2021-01-30 18:43:24,newbies,NA
cgmquantify,0.1.0,2021-01-30 18:43:24,newbies,NA
cli,2.3.0,2021-01-30 18:43:24,waiting,NA
ClusTorus,0.0.1,2021-01-30 18:43:24,newbies,NA
cNORM,2.0.2,2021-01-30 18:43:24,inspect,NA
colourvision,2.0.3,2021-01-30 18:43:24,newbies,NA
CoTiMA,0.3.3,2021-01-30 18:43:24,newbies,NA
COVIDIBGE,0.1.2,2021-01-30 18:43:24,waiting,NA
crayon,1.4.0,2021-01-30 18:43:24,pretest,NA
crayon,1.4.0,2021-01-30 18:43:24,waiting,NA
criticalpath,0.1.0,2021-01-30 18:43:24,newbies,NA
dampack,1.0.0,2021-01-30 18:43:24,newbies,NA
diceR,1.0.1,2021-01-30 18:43:24,inspect,NA
dodgr,0.2.8,2021-01-30 18:43:24,inspect,NA
dplR,1.7.2,2021-01-30 18:43:24,inspect,NA
ech,0.1.1.2,2021-01-30 18:43:24,inspect,NA
ech,0.1.1.2,2021-01-30 18:43:24,waiting,NA
enrichR,3.0,2021-01-30 18:43:24,inspect,NA
ergmclust,1.0.0,2021-01-30 18:43:24,newbies,NA
FamilyRank,1.0,2021-01-30 18:43:24,newbies,NA
ferrn,0.0.1,2021-01-30 18:43:24,newbies,NA
fishtree,0.3.4,2021-01-30 18:43:24,pending,NA
fmerPack,0.0-1,2021-01-30 18:43:24,newbies,NA
fractD,0.1.0,2021-01-30 18:43:24,newbies,NA
galvanizer,0.5.1,2021-01-30 18:43:24,newbies,NA
GeodesiCL,1.0.0,2021-01-30 18:43:24,waiting,NA
ggprism,1.0.1,2021-01-30 18:43:24,newbies,NA
H2x2Factorial,1.0.2,2021-01-30 18:43:24,newbies,NA
HeteroGGM,0.1.0,2021-01-30 18:43:24,newbies,NA
hierBipartite,0.0.0,2021-01-30 18:43:24,newbies,NA
hockeystick,0.4.0,2021-01-30 18:43:24,newbies,NA
imager,0.42.7,2021-01-30 18:43:24,waiting,NA
INLAMSM,0.2-2,2021-01-30 18:43:24,inspect,NA
ipmr,0.0.1,2021-01-30 18:43:24,newbies,NA
kuniezu,0.1.2,2021-01-30 18:43:24,waiting,NA
lavaan,0.6-8,2021-01-30 18:43:24,waiting,NA
LDAShiny,0.9.2,2021-01-30 18:43:24,newbies,NA
lehdr,0.2.4,2021-01-30 18:43:24,newbies,NA
MAFDash,0.1.0,2021-01-30 18:43:24,newbies,NA
Matrix,1.3-3,2021-01-30 18:43:24,waiting,NA
matrixprofiler,0.1.0,2021-01-30 18:43:24,newbies,NA
metaprotr,1.2.2,2021-01-30 18:43:24,newbies,NA
mkin,0.9.50.4,2021-01-30 18:43:24,inspect,NA
modello,0.1,2021-01-30 18:43:24,newbies,NA
modules,0.9.0,2021-01-30 18:43:24,inspect,NA
moexer,0.1.0,2021-01-30 18:43:24,newbies,NA
MolgenisArmadillo,1.0.0,2021-01-30 18:43:24,newbies,NA
motif,0.4.1,2021-01-30 18:43:24,newbies,NA
NAEPirtparams,1.0.0,2021-01-30 18:43:24,newbies,NA
NetSci,0.1.0,2021-01-30 18:43:24,newbies,NA
omsvg,0.1.0,2021-01-30 18:43:24,pretest,NA
openMSE,1.0.0,2021-01-30 18:43:24,newbies,NA
ParBayesianOptimization,1.2.2,2021-01-30 18:43:24,waiting,NA
pcoxtime,1.0,2021-01-30 18:43:24,newbies,NA
phangorn,2.6.2,2021-01-30 18:43:24,waiting,NA
PHSMM,1.0,2021-01-30 18:43:24,newbies,NA
pixelpuzzle,1.0.0,2021-01-30 18:43:24,newbies,NA
PNSIBGE,0.1.1,2021-01-30 18:43:24,inspect,NA
PolyHaplotyper,1.0.0,2021-01-30 18:43:24,newbies,NA
polynomial,0.1.0,2021-01-30 18:43:24,newbies,NA
PriceIndices,0.0.1,2021-01-30 18:43:24,newbies,NA
QDiabetes,1.0-1,2021-01-30 18:43:24,newbies,NA
RaJIVE,1.0,2021-01-30 18:43:24,newbies,NA
RandomForestsGLS,0.1.2,2021-01-30 18:43:24,pending,NA
rangemap,0.1.16,2021-01-30 18:43:24,inspect,NA
rappdirs,0.3.3,2021-01-30 18:43:24,pending,NA
rcol,0.1.0,2021-01-30 18:43:24,newbies,NA
RcppThread,1.0.0,2021-01-30 18:43:24,waiting,NA
rdacca.hp,0.4.0,2021-01-30 18:43:24,waiting,NA
robustbase,0.93-8,2021-01-30 18:43:24,pending,NA
