package,version,snapshot_time,folder,subfolder
aMNLFA,1.1.2,2022-02-02 10:21:54,pending,NA
BigDataStatMeth,0.99.26,2022-02-02 10:21:54,pending,NA
cassowaryr,1.0.1,2022-02-02 10:21:54,newbies,NA
cassowaryr,1.0.1,2022-02-02 10:21:54,waiting,NA
collapse,1.7.4,2022-02-02 10:21:54,waiting,NA
cricketdata,0.1.0,2022-02-02 10:21:54,pretest,NA
doMC,1.3.8,2022-02-02 10:21:54,waiting,NA
doSNOW,1.0.20,2022-02-02 10:21:54,waiting,NA
ecochange,2.4,2022-02-02 10:21:54,waiting,NA
factset.protobuf.stach.v2,1.0.2,2022-02-02 10:21:54,waiting,NA
factset.protobuf.stach.v2,1.0.3,2022-02-02 10:21:54,pending,NA
gamlss,5.4-1,2022-02-02 10:21:54,recheck,NA
impactr,0.4.1,2022-02-02 10:21:54,waiting,NA
ipeadatar,0.1.6,2022-02-02 10:21:54,waiting,NA
iterators,1.0.14,2022-02-02 10:21:54,waiting,NA
knockoff,0.3.5,2022-02-02 10:21:54,recheck,NA
libproj,8.2.1-1,2022-02-02 10:21:54,pending,NA
lowpassFilter,1.0-1,2022-02-02 10:21:54,waiting,NA
multilinguer,0.2.1,2022-02-02 10:21:54,pending,NA
PeakSegDisk,2022.2.1,2022-02-02 10:21:54,pretest,NA
polimetrics,1.2.1.23,2022-02-02 10:21:54,waiting,NA
rankFD,0.1.1,2022-02-02 10:21:54,inspect,NA
rmutil,1.1.7,2022-02-02 10:21:54,pending,NA
sara4r,0.0.9,2022-02-02 10:21:54,inspect,NA
scINSIGHT,0.1.3,2022-02-02 10:21:54,waiting,NA
tfprobability,0.15.0,2022-02-02 10:21:54,recheck,NA
TileManager,0.4.1,2022-02-02 10:21:54,pretest,NA
VGAM,1.1-6,2022-02-02 10:21:54,pretest,NA
VGAMdata,1.1-6,2022-02-02 10:21:54,pretest,NA
