package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-11-21 03:39:42,pending,NA
bytescircle,1.1.1,2021-11-21 03:39:42,pretest,NA
cesR,0.1.0,2021-11-21 03:39:42,newbies,NA
cgrcusum,0.1.0,2021-11-21 03:39:42,newbies,NA
dagwood,0.1.1,2021-11-21 03:39:42,pretest,NA
dietr,1.1.2,2021-11-21 03:39:42,inspect,NA
dnapath,0.6.10,2021-11-21 03:39:42,newbies,NA
DR.SC,2.3,2021-11-21 03:39:42,pending,NA
EpiSignalDetection,0.1.2,2021-11-21 03:39:42,pending,NA
Eunomia,1.0.2,2021-11-21 03:39:42,pending,NA
fabisearch,0.0.3.9,2021-11-21 03:39:42,inspect,NA
future.callr,0.7.0,2021-11-21 03:39:42,pretest,NA
gbmt,0.1.1,2021-11-21 03:39:42,newbies,NA
GhostKnockoff,0.1.0,2021-11-21 03:39:42,pretest,NA
git2r,0.29.0,2021-11-21 03:39:42,waiting,NA
glinvci,1.1.14,2021-11-21 03:39:42,newbies,NA
groupTesting,1.0.0,2021-11-21 03:39:42,newbies,NA
libproj,8.1.0-2,2021-11-21 03:39:42,pending,NA
logicDT,1.0.1,2021-11-21 03:39:42,pending,NA
ltable,2.0.1,2021-11-21 03:39:42,waiting,NA
magi,1.1.1,2021-11-21 03:39:42,pending,NA
MethodCompare,0.1.1,2021-11-21 03:39:42,waiting,NA
nimbleAPT,1.0.4,2021-11-21 03:39:42,newbies,NA
nphPower,1.0.0,2021-11-21 03:39:42,newbies,NA
parallelly,1.29.0,2021-11-21 03:39:42,pretest,NA
partyvoter,0.1,2021-11-21 03:39:42,newbies,NA
PEkit,1.0.0.1000,2021-11-21 03:39:42,newbies,NA
pvLRT,0.2.1,2021-11-21 03:39:42,newbies,NA
PWFSLSmoke,1.2.117,2021-11-21 03:39:42,inspect,NA
RCzechia,1.8.6,2021-11-21 03:39:42,waiting,NA
rio,0.5.29,2021-11-21 03:39:42,pending,NA
RMVL,0.0.3.3,2021-11-21 03:39:42,pending,NA
rstac,0.9.1-6,2021-11-21 03:39:42,waiting,NA
schtools,0.1.0,2021-11-21 03:39:42,newbies,NA
SIRmcmc,1.1,2021-11-21 03:39:42,newbies,NA
SKNN,1.0,2021-11-21 03:39:42,newbies,NA
stacomiR,0.6.0,2021-11-21 03:39:42,newbies,NA
supc,0.2.6.1,2021-11-21 03:39:42,newbies,NA
SWTools,0.2.1.0,2021-11-21 03:39:42,human,UL
taxadb,0.1.4,2021-11-21 03:39:42,pending,NA
tetragon,1.0.0,2021-11-21 03:39:42,newbies,NA
torch,0.6.1,2021-11-21 03:39:42,pending,NA
tsentiment,1.0.2,2021-11-21 03:39:42,pending,NA
tukeyedar,0.1.0,2021-11-21 03:39:42,newbies,NA
wpa,1.6.3,2021-11-21 03:39:42,pretest,NA
xgboost,1.5.0.2,2021-11-21 03:39:42,pending,NA
