package,version,snapshot_time,folder,subfolder
CatReg,2.0.3,2021-06-08 20:34:35,pending,NA
cfid,0.1.1,2021-06-08 20:34:35,newbies,NA
cgmanalysis,2.7.2,2021-06-08 20:34:35,waiting,NA
daiR,0.8.0,2021-06-08 20:34:35,newbies,NA
drda,1.0.0,2021-06-08 20:34:35,newbies,NA
EHR,0.4-1,2021-06-08 20:34:35,pretest,NA
epocakir,0.9.7,2021-06-08 20:34:35,newbies,NA
expectreg,0.51,2021-06-08 20:34:35,pending,NA
fixest,0.9.0,2021-06-08 20:34:35,pending,NA
GeoFIS,1.0.1,2021-06-08 20:34:35,pending,NA
HEDA,0.1.3,2021-06-08 20:34:35,newbies,NA
hhsmm,0.1.2,2021-06-08 20:34:35,pending,NA
hillshader,0.1.0,2021-06-08 20:34:35,newbies,NA
hutilscpp,0.7.2,2021-06-08 20:34:35,pending,NA
imager,0.42.9,2021-06-08 20:34:35,pending,NA
industRial,0.1.0,2021-06-08 20:34:35,newbies,NA
lares,5.0.1,2021-06-08 20:34:35,inspect,NA
loon,1.3.7,2021-06-08 20:34:35,waiting,NA
lphom,0.1.4,2021-06-08 20:34:35,pending,NA
MatrixMixtures,1.0.0,2021-06-08 20:34:35,newbies,NA
nhdplusTools,0.4.2,2021-06-08 20:34:35,pending,NA
np,0.60-11,2021-06-08 20:34:35,pending,NA
PlanetNICFI,1.0.0,2021-06-08 20:34:35,newbies,NA
QFASA,1.1.0,2021-06-08 20:34:35,inspect,NA
ragg,1.1.3,2021-06-08 20:34:35,waiting,NA
recodeflow,0.1.0,2021-06-08 20:34:35,newbies,NA
RPEIF,1.2.3,2021-06-08 20:34:35,pretest,NA
RPESE,1.2.3,2021-06-08 20:34:35,pretest,NA
scDHA,1.1.0,2021-06-08 20:34:35,newbies,NA
seqinr,4.2-8,2021-06-08 20:34:35,waiting,NA
spamtree,0.2.1,2021-06-08 20:34:35,newbies,NA
susieR,0.11.42,2021-06-08 20:34:35,pending,NA
vroom,1.5.0,2021-06-08 20:34:35,pending,NA
ZIprop,0.1.1,2021-06-08 20:34:35,pretest,NA
zipsae,1.0.1,2021-06-08 20:34:35,newbies,NA
