package,version,snapshot_time,folder,subfolder
akiFlagger,0.1.2,2020-12-04 01:27:48,pretest,NA
altadata,0.1.1,2020-12-04 01:27:48,newbies,NA
BART,2.8,2020-12-04 01:27:48,pretest,NA
BGmisc,0.1,2020-12-04 01:27:48,newbies,NA
blatent,0.1.0,2020-12-04 01:27:48,newbies,NA
bpcs,1.0.0,2020-12-04 01:27:48,newbies,NA
brolgar,0.1.0,2020-12-04 01:27:48,newbies,NA
bscaling,1.0,2020-12-04 01:27:48,newbies,NA
cban,1.0,2020-12-04 01:27:48,pretest,NA
clevr,0.1.1,2020-12-04 01:27:48,newbies,NA
colourvalues,0.3.7,2020-12-04 01:27:48,pending,NA
coro,1.0.0,2020-12-04 01:27:48,newbies,NA
csci,0.9.3,2020-12-04 01:27:48,newbies,NA
dashCoreComponents,1.13.0,2020-12-04 01:27:48,waiting,NA
dashTable,4.11.0,2020-12-04 01:27:48,waiting,NA
dataReporter,1.0.0,2020-12-04 01:27:48,newbies,NA
DGEobj,1.0.1,2020-12-04 01:27:48,inspect,NA
envi,0.1.3,2020-12-04 01:27:48,newbies,NA
epiR,2.0.17,2020-12-04 01:27:48,waiting,NA
gfilinreg,1.0.0,2020-12-04 01:27:48,newbies,NA
HDiR,1.0,2020-12-04 01:27:48,newbies,NA
iccde,0.2.0,2020-12-04 01:27:48,newbies,NA
ifultools,2.0-22,2020-12-04 01:27:48,pretest,NA
IMIX,0.2-2,2020-12-04 01:27:48,newbies,NA
ipmisc,5.0.0,2020-12-04 01:27:48,waiting,NA
LBLGXE,1.5,2020-12-04 01:27:48,newbies,NA
libproj,7.1.0-3,2020-12-04 01:27:48,pending,NA
locStra,1.6,2020-12-04 01:27:48,pending,NA
loo,2.4.0,2020-12-04 01:27:48,waiting,NA
markovchain,0.8.5-3,2020-12-04 01:27:48,pretest,NA
maxcombo,1.0,2020-12-04 01:27:48,newbies,NA
microbial,0.0.17,2020-12-04 01:27:48,newbies,NA
MixGHD,2.3.4,2020-12-04 01:27:48,pretest,NA
mlpack,3.4.2,2020-12-04 01:27:48,newbies,NA
mlr3,0.9.0,2020-12-04 01:27:48,pretest,NA
mockthat,0.1.1,2020-12-04 01:27:48,newbies,NA
motifr,1.0.0,2020-12-04 01:27:48,newbies,NA
N2R,0.1.1,2020-12-04 01:27:48,pending,NA
nhsnumber,0.1.1,2020-12-04 01:27:48,newbies,NA
noisySBM,0.1.1,2020-12-04 01:27:48,newbies,NA
opentimsr,1.0.0,2020-12-04 01:27:48,newbies,NA
pafr,0.0.2,2020-12-04 01:27:48,newbies,NA
paradox,0.6.0,2020-12-04 01:27:48,pretest,NA
PheNorm,0.1.0,2020-12-04 01:27:48,inspect,NA
pixels,0.1.1,2020-12-04 01:27:48,pretest,NA
ProjectTemplate,0.9.3,2020-12-04 01:27:48,pretest,NA
quanteda.textstats,0.90,2020-12-04 01:27:48,newbies,NA
rdacca.hp,0.1.0,2020-12-04 01:27:48,newbies,NA
RecAssoRules,1.0,2020-12-04 01:27:48,newbies,NA
reproducible,1.2.4,2020-12-04 01:27:48,waiting,NA
RFCCA,1.0.2,2020-12-04 01:27:48,newbies,NA
rgugik,0.2.0,2020-12-04 01:27:48,inspect,NA
rhcoclust,1.0.0,2020-12-04 01:27:48,newbies,NA
sapevom,0.1.0,2020-12-04 01:27:48,newbies,NA
savonliquide,0.1.0,2020-12-04 01:27:48,newbies,NA
sccore,0.1.1,2020-12-04 01:27:48,pending,NA
SkeweDF,0.1.0,2020-12-04 01:27:48,newbies,NA
SleepCycles,1.0.1,2020-12-04 01:27:48,newbies,NA
spass,1.3,2020-12-04 01:27:48,pending,NA
spfilteR,1.0.0,2020-12-04 01:27:48,newbies,NA
surface,0.5,2020-12-04 01:27:48,newbies,NA
tidyBF,0.4.1,2020-12-04 01:27:48,pending,NA
tsibble,0.9.4,2020-12-04 01:27:48,waiting,NA
