package,version,snapshot_time,folder,subfolder
bayesZIB,0.0.1,2021-05-04 10:27:52,human,GS
BifactorIndicesCalculator,0.2.2,2021-05-04 10:27:52,inspect,NA
diathor,0.0.6,2021-05-04 10:27:52,inspect,NA
dplyr,1.0.6,2021-05-04 10:27:52,waiting,NA
DTwrappers,0.0.1,2021-05-04 10:27:52,human,GS
eCAR,0.1.1,2021-05-04 10:27:52,inspect,NA
evclust,2.0.1,2021-05-04 10:27:52,waiting,NA
GeodesiCL,1.0.0,2021-05-04 10:27:52,waiting,NA
GeoFIS,1.0.1,2021-05-04 10:27:52,pending,NA
geouy,0.2.4,2021-05-04 10:27:52,inspect,NA
Gmisc,2.0.2,2021-05-04 10:27:52,inspect,NA
greed,0.5.1,2021-05-04 10:27:52,pending,NA
httk,2.0.4,2021-05-04 10:27:52,inspect,NA
ipeadatar,0.1.3,2021-05-04 10:27:52,waiting,NA
Matrix,1.3-3,2021-05-04 10:27:52,waiting,NA
meerva,0.2-1,2021-05-04 10:27:52,waiting,NA
MoBPS,1.6.38,2021-05-04 10:27:52,inspect,NA
openCR,2.0.0,2021-05-04 10:27:52,waiting,NA
proxyC,0.2.0,2021-05-04 10:27:52,waiting,NA
purgeR,1.1,2021-05-04 10:27:52,pending,NA
re2,0.1.1,2021-05-04 10:27:52,pending,NA
redist,3.0.7,2021-05-04 10:27:52,pending,NA
RHclust,1.0.0,2021-05-04 10:27:52,human,GS
rijkspalette,1.0.2,2021-05-04 10:27:52,inspect,NA
rNeighborGWAS,1.2.4,2021-05-04 10:27:52,pending,NA
RSiena,1.3.0,2021-05-04 10:27:52,pending,NA
secr,4.4.2,2021-05-04 10:27:52,inspect,NA
settings,0.2.6,2021-05-04 10:27:52,waiting,NA
spsComps,0.2,2021-05-04 10:27:52,inspect,NA
SubtypeDrug,0.1.5,2021-05-04 10:27:52,inspect,NA
tarchetypes,0.2.0,2021-05-04 10:27:52,inspect,NA
tesseract,4.1.1,2021-05-04 10:27:52,pending,NA
